sample,Apogonidae Apogon sp1,Apogonidae Ostorhinchus aureus,Balistidae Sufflamen fraenatum,Balistidae Unknown spp,Balistidae Xanthichthys lineopunctatus,Caesionidae Pterocaesio chrysozona,Carangidae Carangoides chrysophrys,Carangidae Carangoides coeruleopinnatus,Carangidae Carangoides fulvoguttatus,Carangidae Carangoides gymnostethus,Carangidae Carangoides spp,Carangidae Decapterus spp,Carangidae Gnathanodon speciosus,Carangidae Pseudocaranx spp,Carangidae Seriola spp,Carangidae Unknown spp,Carcharhinidae Carcharhinus albimarginatus,Carcharhinidae Carcharhinus plumbeus,Carcharhinidae Carcharhinus spp,Chaetodontidae Chaetodon assarius,Chaetodontidae Heniochus acuminatus,Chaetodontidae Heniochus diphreutes,Chaetodontidae Heniochus spp,Cirrhitidae Cyprinocirrhites polyactis,Clupeidae Unknown spp,Echeneidae Echeneis naucrates,Gobiidae Unknown spp,Holocentridae Sargocentron rubrum,Holocentridae Sargocentron spp,Labridae Bodianus bilunulatus,Labridae Bodianus solatus,Labridae Coris caudimacula,Labridae Labroides dimidiatus,Labridae Suezichthys cyanolaemus,Lethrinidae Gymnocranius sp1,Lethrinidae Lethrinus miniatus,Lethrinidae Lethrinus ravus,Lethrinidae Lethrinus rubrioperculatus,Lethrinidae Unknown spp,Lutjanidae Aphareus rutilans,Lutjanidae Lutjanus lemniscatus,Lutjanidae Lutjanus sebae,Lutjanidae Pristipomoides sp1,Lutjanidae Pristipomoides spp,Microdesmidae Ptereleotris heteroptera,Monacanthidae Unknown spp,Mullidae Parupeneus cyclostomus,Mullidae Parupeneus spilurus,Mullidae Unknown spp,Nemipteridae Pentapodus nagasakiensis,Nemipteridae Unknown spp,Ostraciidae Unknown spp,Pinguipedidae Parapercis nebulosa,Pomacanthidae Chaetodontoplus spp,Pomacanthidae Pomacanthus semicirculatus,Pomacentridae Amblypomacentrus breviceps,Priacanthidae Priacanthus hamrur,Priacanthidae Priacanthus spp,Scombridae Scomberomorus spp,Serranidae Cephalopholis sonnerati,Serranidae Epinephelus areolatus,Serranidae Epinephelus multinotatus,Serranidae Epinephelus spp,Serranidae Plectropomus spp,Serranidae Pseudanthias fasciata,Serranidae Pseudanthias georgei,Serranidae Pseudanthias spp,Serranidae Unknown spp,Sparidae Dentex spp,SUS SUS sus,Triakidae Unknown spp,Acanthuridae Naso brachycentron,Acanthuridae Naso fageni,Acanthuridae Naso hexacanthus,Albulidae Albula argentea,Apogonidae Apogon spp,Apogonidae Unknown spp,Balistidae Abalistes filamentosus,Balistidae Abalistes stellatus,Balistidae Pseudobalistes flavimarginatus,Balistidae Pseudobalistes fuscus,Carangidae Carangoides caeruleopinnatus,Carangidae Carangoides equula,Carangidae Caranx ignobilis,Carangidae Caranx lugubris,Carangidae Caranx sexfasciatus,Carangidae Decapterus muroadsi,Carangidae Seriola dumerili,Carangidae Seriola rivoliana,Carangidae Seriola sp1,Carangidae Seriolina nigrofasciata,Carangidae Unknown sp10,Carcharhinidae Carcharhinus macloti,Carcharhinidae Galeocerdo cuvier,Carcharhinidae Hemitriakis spp,Carcharhinidae Loxodon macrorhinus,Carcharhinidae Unknown spp,Cirrhitidae Cirrhitichthys aprinus,Cirrhitidae Paracirrhites forsteri,Dasyatidae Taeniurops meyeni,Ephippidae Platax batavianus,Fistulariidae Fistularia commersonii,Haemulidae Diagramma pictum,Labridae Bodianus izuensis,Labridae Choerodon sp1,Labridae Choerodon zamboangae,Labridae Diproctacanthus xanthurus,Labridae Oxycheilinus orientalis,Labridae Unknown spp,Lethrinidae Gymnocranius euanus,Lethrinidae Gymnocranius grandoculis,Lethrinidae Lethrinus nebulosus,Lethrinidae Lethrinus olivaceus,Lethrinidae Lethrinus spp,Lutjanidae Aprion virescens,Lutjanidae Pristipomoides filamentosus,Lutjanidae Pristipomoides multidens,Lutjanidae Pristipomoides typus,Malacanthidae Malacanthus brevirostris,Malacanthidae Malacanthus latovittatus,Microdesmidae Ptereleotris spp,Monacanthidae Aluterus monoceros,Mullidae Mulloidichthys flavolineatus,Mullidae Parupeneus chrysopleuron,Mullidae Parupeneus heptacanthus,Mullidae Upeneus moluccensis,Muraenidae Gymnothorax berndti,Muraenidae Gymnothorax javanicus,Muraenidae Gymnothorax pseudothyrsoideus,Muraenidae Gymnothorax sp1,Nemipteridae Nemipterus spp,Nemipteridae Nemipterus virgatus,Nemipteridae Parascolopsis eriomma,Nemipteridae Parascolopsis inermis,Nemipteridae Pentapodus spp,Nemipteridae Pentapodus vitta,Pinguipedidae Parapercis clathrata,Pinguipedidae Parapercis spp,Pomacanthidae Apolemichthys trimaculatus,Pomacanthidae Chaetodontoplus personifer,Pomacanthidae Pomacanthus imperator,Pteroidae Pterois antennata,Rhinobatidae Rhinobatos sainsburyi,Rhynchobatidae Rhynchobatus laevis,Scaridae Scarus ghobban,Scaridae Scarus sp3,Scombridae Scomberomorus commerson,Serranidae Epinephelus amblycephalus,Serranidae Epinephelus coioides,Serranidae Epinephelus morrhua,Serranidae Epinephelus rivulatus,Serranidae Epinephelus tukula,Serranidae Variola louti,Sparidae Argyrops spinifer,Sparidae Chrysophrys auratus,Sphyraenidae Sphyraena forsteri,Sphyraenidae Sphyraena jello,Sphyraenidae Sphyraena qenie,Sphyraenidae Sphyraena spp,Sphyrnidae Sphyrna mokarran,Stegostomatidae Stegostoma fasciatum,Synodontidae Saurida undosquamis,Tetraodontidae Arothron stellatus,Tetraodontidae Lagocephalus lunaris,Tetraodontidae Lagocephalus sceleratus,Triakidae Hemitriakis falcata,Triakidae Mustelus ravidus,Triakidae Mustelus stevensi,,method,campaignid,latitude,longitude,status,depth,location,rock,broad.hydroids,broad.invertebrate.complex,broad.octocoral.black,broad.sponges,sand,inverts,broad.total.points.annotated,mean.relief,sd.relief,broad.bryozoa,id,z,slope,aspect,tpi,tri,roughness,detrended,lineartrend
7,0,0,0,0,0,0,2,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,1,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,BRUV,2021-05_PtCloates_BRUVS,-22.7287,113.5365,No-take,100,Point Cloates,0,0,3,0,0,0.914285714,0.085714286,35,0.15,0.366347549,0,118,-98.31387329,1.175395143,282.5245767,-0.208885193,4.192800522,12.98664856,12.18412876,-110.4980011
7,0,0,0,0,0,0,2,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,1,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7574,113.5382,NA,89.3,Point Cloates,0,1,1,0,1,0.909090909,0.090909091,33,0.12,0.331662479,0,143,-81.37500763,0.574421746,298.2320043,-0.423488617,2.089414597,7.239944458,23.54413986,-104.9191513
8,0,0,0,0,0,0,2,0,0,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,12,2,0,6,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.6884,113.5563,No-take,89.3,Point Cloates,0,2,0,0,0,0.935483871,0.064516129,31,0,0,0,129,-88.89360046,1.29663273,298.0946594,0.013443947,4.60015583,15.79872131,-7.73395586,-81.15964508
8,0,0,0,0,0,0,2,0,0,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,12,2,0,6,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7298,113.5538,NA,76.4,Point Cloates,0,0,0,0,0,1,0,28,0,0,0,164,-72.5127182,0.588809387,281.0605683,0.119852066,2.085861206,6.127090454,8.828519821,-81.34123993
9,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,5,0,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,BRUV,2021-05_PtCloates_BRUVS,-22.6962,113.5064,No-take,207,Point Cloates,0,0,0,0,0,1,0,27,0,0,0,133,-214.2176819,1.062354809,292.1037894,0.167406082,3.78379631,12.92501831,-31.70425797,-182.5134277
9,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,5,0,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.6934,113.5571,NA,84.9,Point Cloates,0,0,1,2,0,0.914285714,0.085714286,35,0.2,0.40824829,0,189,-81.57725525,1.429655161,306.6075269,0.273485184,4.884382248,18.46833801,-1.632642865,-79.9446106
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,BRUV,2021-05_PtCloates_BRUVS,-22.6734,113.524,No-take,197,Point Cloates,0,0,0,0,0,1,0,34,0,0,0,131,-198.6563721,1.494577569,290.0511847,-1.02558136,5.322486877,18.08067322,-42.93009949,-155.7262726
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7272,113.5424,NA,94.7,Point Cloates,0,2,1,0,0,0.878787879,0.121212121,33,0.16,0.374165739,1,166,-89.72225952,0.94208393,281.1537433,0.069152832,3.344675064,9.915283203,12.2315855,-101.9538422
11,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.6761,113.5387,No-take,139,Point Cloates,0,1,8,2,3,0.423076923,0.576923077,26,1.631578947,0.59726472,1,130,-133.5206146,2.50618992,289.3657864,0.296189308,8.952105522,28.95755005,-12.63427258,-120.8863449
11,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7274,113.5498,NA,81,Point Cloates,0,0,1,0,0,0.970588235,0.029411765,34,0,0,0,165,-78.18273926,0.692149036,280.5498498,0.139246941,2.462128639,7.338897705,11.0950861,-89.2778244
12,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5,3,0,3,0,0,0,2,12,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.7262,113.5214,No-take,126,Point Cloates,0,3,3,1,4,0.607142857,0.392857143,28,0.944444444,0.539304805,0,120,-116.889801,1.587687637,296.5501917,1.194425583,5.670236588,19.47622681,22.17373276,-139.0635376
12,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5,3,0,3,0,0,0,2,12,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7505,113.5476,NA,80.5,Point Cloates,0,0,1,0,2,0.885714286,0.114285714,35,0.3,0.470162346,1,149,-75.06687164,0.558466323,288.6120211,-0.08591938,2.014735222,7.193397522,18.43416214,-93.5010376
13,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,3,0,1,0,0,0,1,9,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.7963,113.5041,Fished,116,Point Cloates,0,1,6,6,4,0.375,0.625,32,1.45,0.825577947,3,119,-100.5928955,0.675892911,302.6731282,-0.206822395,2.358279228,8.790168762,55.18017578,-155.7730713
13,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,3,0,1,0,0,0,1,9,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.6872,113.5606,NA,82.1,Point Cloates,0,0,0,0,4,0.851851852,0.148148148,27,0.3,0.656946685,0,201,-82.35167694,0.953738384,298.5718973,0.309229851,3.38169384,11.71165466,-9.502372742,-72.8493042
14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.7413,113.4991,Fished,179,Point Cloates,0,0,0,1,0,0.966666667,0.033333333,30,0.105263158,0.315301768,0,136,-176.0966034,2.153440411,302.737615,-0.098844528,7.487016678,27.46540833,5.403968811,-181.5005798
14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.6876,113.5568,NA,90.5,Point Cloates,0,1,1,0,0,0.941176471,0.058823529,34,0,0,0,202,-88.89360046,1.29663273,298.0946594,0.013443947,4.60015583,15.79872131,-7.73395586,-81.15964508
15,0,0,0,0,0,0,5,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,8,0,3,0,1,0,2,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.7461,113.5138,Fished,130,Point Cloates,0,0,3,2,6,0.607142857,0.392857143,28,0.85,0.670820393,0,117,-121.0978241,1.349191184,305.9669227,1.165906906,4.86356926,17.97905731,28.60877419,-149.706604
15,0,0,0,0,0,0,5,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,8,0,3,0,1,0,2,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.6977,113.5561,NA,83.9,Point Cloates,0,1,0,2,0,0.84375,0.15625,32,0.36,0.489897949,2,184,-74.77194214,0.982720967,295.63274,0.692050934,3.511329651,12.26370239,4.220507622,-78.9924469
16,0,0,0,0,0,0,1,0,2,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,5,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,BRUV,2021-05_PtCloates_BRUVS,-22.7812,113.5115,Fished,111,Point Cloates,0,2,4,2,3,0.685714286,0.314285714,35,1.095238095,0.94365046,0,121,-98.05735779,0.50008775,297.0461037,0.613524437,1.795796394,5.993621826,49.06402206,-147.1213837
16,0,0,0,0,0,0,1,0,2,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,5,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7406,113.5395,NA,93.2,Point Cloates,0,0,1,0,0,0.965517241,0.034482759,29,0,0,0,155,-85.30773926,0.586950619,291.1283485,0.150063515,2.11452961,7.083015442,20.05237389,-105.3601151
17,0,0,0,0,0,0,1,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,5,0,3,0,0,0,0,4,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.7757,113.5195,Fished,104,Point Cloates,0,1,5,2,5,0.380952381,0.619047619,21,1.263157895,0.805681579,0,114,-94.71513367,0.525495818,298.0547951,0.124072075,1.846405983,6.618911743,40.66878891,-135.3839264
17,0,0,0,0,0,0,1,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,5,0,3,0,0,0,0,4,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BRUV,2022-05_PtCloates_stereo-BRUVS,-22.7011,113.5532,NA,86.5,Point Cloates,0,3,2,7,11,0.314285714,0.685714286,35,1.2,0.833508753,1,181,-76.79363251,0.951787487,289.788685,0.801510811,3.388998985,11.42678833,6.162442207,-82.95607758
18,0,0,0,0,0,0,3,0,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,1,0,0,0,1,6,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,BRUV,2021-05_PtCloates_BRUVS,-22.7311,113.4913,Fished,204,Point Cloates,0,0,0,0,0,1,0,31,0,0,0,134,-215.1275635,1.32778377,293.4929939,-0.707050323,4.7706604,16.05183411,-13.64639091,-201.4811707
