"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length"
"64","25","Left_MAH00225.MP4","23786","Right_MAH00229.MP4","18856","1","33.27352",355.4262,"7.24207","6.15337","2495.28797","23.38379","37.30776","0.85845","-933.74036","-330.03419","-2290.34243","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5508","20220520","14:30:16",NA,NA,NA,"79.2","Kaitlin McCloghry","Yes","Yes"
"64","26","Left_MAH00225.MP4","24070","Right_MAH00229.MP4","19140","1","33.35249",338.4655,"5.72661","2.16800","2042.09774","26.81726","43.58141","1.63873","859.12316","-332.67643","-1822.47002","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5508","20220520","14:30:16",NA,NA,NA,"79.2","Kaitlin McCloghry","Yes","Yes"
"64","27","Left_MAH00225.MP4","35214","Right_MAH00229.MP4","30284","1","36.45114",374.21847,"36.13996","11.36736","5208.07025","16.90238","43.70459","1.34058","-1481.19207","-314.46176","-4983.08936","Balistidae","Pseudobalistes","flavimarginatus","37465071",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5508","20220520","14:30:16",NA,NA,NA,"79.2","Kaitlin McCloghry","Yes","Yes"
"64","29","Left_MAH00225.MP4","62828","Right_MAH00229.MP4","57898","1","44.12936",308.53906,"0.62989","1.34111","783.06508","2.97301","4.37148","7.26982","-32.28405","-24.64243","-782.01113","Balistidae","Sufflamen","fraenatum","37465014",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5508","20220520","14:30:16",NA,NA,NA,"79.2","Kaitlin McCloghry","Yes","Yes"
"64","30","Left_MAH00226.MP4","35437","Right_MAH00230.MP4","30508","1","59.05260",596.2774,"45.71280","12.44744","5145.38349","20.20361","76.92190","1.41636","-1688.58087","553.54300","-4828.79447","Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5508","20220520","14:30:16",NA,NA,NA,"79.2","Kaitlin McCloghry","Yes","Yes"
"64","31","Left_MAH00226.MP4","35437","Right_MAH00230.MP4","30508","1","59.05260",485.29801,"15.26325","7.54473","4539.35347","9.76294","19.62126","0.07667","-688.10092","345.00453","-4473.61363","Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5508","20220520","14:30:16",NA,NA,NA,"79.2","Kaitlin McCloghry","Yes","Yes"
"64","32","Left_MAH00226.MP4","35437","Right_MAH00230.MP4","30508","1","59.05260",416.71717,"19.11021","5.57389","4549.91050","2.33661","27.19976","16.55452","-70.54580","171.56337","-4546.12746","Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5508","20220520","14:30:16",NA,NA,NA,"79.2","Kaitlin McCloghry","Yes","Yes"
"64","33","Left_MAH00226.MP4","35437","Right_MAH00230.MP4","30508","1","59.05260",478.54941,"20.83082","5.75761","4608.05745","2.03369","27.84029","4.51805","-68.16950","-148.64016","-4605.15499","Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5508","20220520","14:30:16",NA,NA,NA,"79.2","Kaitlin McCloghry","Yes","Yes"
"64","34","Left_MAH00226.MP4","35477","Right_MAH00230.MP4","30548","1","59.06373",450.55707,"18.45947","2.88529","4318.45902","5.32148","27.64702","3.78103","348.46619","197.43369","-4299.84646","Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5508","20220520","14:30:16",NA,NA,NA,"79.2","Kaitlin McCloghry","Yes","Yes"
"64","35","Left_MAH00226.MP4","35532","Right_MAH00230.MP4","30603","1","59.07902",466.39187,"23.04800","7.40584","4365.69905","26.33483","52.30557","34.00448","1867.22502","514.05717","-3912.61347","Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5508","20220520","14:30:16",NA,NA,NA,"79.2","Kaitlin McCloghry","Yes","Yes"
"64","37","Left_MAH00226.MP4","35744","Right_MAH00230.MP4","30815","1","59.13797",365.09856,"4.27441","1.31349","2291.84054","22.05389","10.95431","1.66191","843.64767","-169.65251","-2124.14917","Labridae","Bodianus","solatus","37384201",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5508","20220520","14:30:16",NA,NA,NA,"79.2","Kaitlin McCloghry","Yes","Yes"
"64","38","Left_MAH00226.MP4","36234","Right_MAH00230.MP4","31305","1","59.27422",437.6038,"30.05910","5.36508","5119.60931","25.99591","37.83294","21.44467","2226.87131","276.41303","-4601.63444","Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5508","20220520","14:30:16",NA,NA,NA,"79.2","Kaitlin McCloghry","Yes","Yes"
"7","1","Left_MAH00209.MP4","43185","Right_MAH00204.MP4","38150","1","1.73562",848.8906,"44.59190","11.40701","6265.09126","24.07540","33.92848","0.03687","2552.85909","121.98159","-5720.08737","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7574","113.5382","20220520","09:36:32",NA,NA,NA,"89.3","Kaitlin McCloghry","Yes","Yes"
"7","3","Left_MAH00210.MP4","1768","Right_MAH00204.MP4","77795","1","12.75914",402.06945,"2.23189","1.41551","1949.32160","11.25814","8.67730","0.94094","-319.97521","206.02368","-1911.81192","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7574","113.5382","20220520","09:36:32",NA,NA,NA,"89.3","Kaitlin McCloghry","Yes","Yes"
"7","7","Left_MAH00210.MP4","26456","Right_MAH00205.MP4","21421","1","19.62377",306.2085,"3.54810","3.37262","1769.52686","21.34908","30.26359","8.64270","640.69792","67.03131","-1648.10142","Sparidae","Argyrops","spinifer","37353006",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7574","113.5382","20220520","09:36:32",NA,NA,NA,"89.3","Kaitlin McCloghry","Yes","Yes"
"7","8","Left_MAH00210.MP4","73507","Right_MAH00205.MP4","68472","1","32.70656",362.03843,"1.21323","1.70493","1233.05936","11.02442","13.71159","1.70215","-11.25056","-235.52620","-1210.30419","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7574","113.5382","20220520","09:36:32",NA,NA,NA,"89.3","Kaitlin McCloghry","Yes","Yes"
"7","9","Left_MAH00210.MP4","74444","Right_MAH00205.MP4","69409","1","32.96710",328.51572,"1.89300","4.00018","1219.74087","9.90361","32.82723","15.55191","199.86541","-63.74496","-1201.56489","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7574","113.5382","20220520","09:36:32",NA,NA,NA,"89.3","Kaitlin McCloghry","Yes","Yes"
"7","10","Left_MAH00210.MP4","75503","Right_MAH00205.MP4","70468","1","33.26156",333.90739,"3.98352","5.93998","2062.33177","1.91178","24.74946","13.57146","-68.76718","2.14504","-2061.18383","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7574","113.5382","20220520","09:36:32",NA,NA,NA,"89.3","Kaitlin McCloghry","Yes","Yes"
"7","11","Left_MAH00211.MP4","39599","Right_MAH00206.MP4","34564","1","45.81772",518.12352,"1.98158","6.87204","1473.05197","14.40066","18.09934","8.11151","360.85786","-63.19512","-1426.76911","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7574","113.5382","20220520","09:36:32",NA,NA,NA,"89.3","Kaitlin McCloghry","Yes","Yes"
"7","12","Left_MAH00211.MP4","39599","Right_MAH00206.MP4","34564","1","45.81772",513.19569,"1.33810","5.76973","1387.23429","13.18384","3.11218","20.48072","-298.80647","-104.02260","-1350.67130","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7574","113.5382","20220520","09:36:32",NA,NA,NA,"89.3","Kaitlin McCloghry","Yes","Yes"
"7","13","Left_MAH00211.MP4","40525","Right_MAH00206.MP4","35490","1","46.07520",313.44227,"8.10010","17.16488","3284.98243","19.83147","11.99157","0.12717","-1114.38937","-11.21751","-3090.16506","Balistidae","Abalistes","filamentosus","37465089",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7574","113.5382","20220520","09:36:32",NA,NA,NA,"89.3","Kaitlin McCloghry","Yes","Yes"
"7","21","Left_MAH00211.MP4","61416","Right_MAH00206.MP4","56381","1","51.88405",250.67107,"7.48176","11.85605","2783.64897","27.32681","23.58915","7.21277","1264.93011","181.44155","-2473.00068","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7574","113.5382","20220520","09:36:32",NA,NA,NA,"89.3","Kaitlin McCloghry","Yes","Yes"
"7","23","Left_MAH00211.MP4","61424","Right_MAH00206.MP4","56389","1","51.88628",287.97603,"11.53246","11.78626","2972.24091","27.50689","47.88126","8.83041","1372.34931","32.96485","-2636.24481","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7574","113.5382","20220520","09:36:32",NA,NA,NA,"89.3","Kaitlin McCloghry","Yes","Yes"
"7","27","Left_MAH00211.MP4","66416","Right_MAH00206.MP4","61381","1","53.27433",606.8876,"3.31448","10.41057","1957.84905","23.23498","16.53690","2.95935","-765.06494","106.03024","-1799.05701","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7574","113.5382","20220520","09:36:32",NA,NA,NA,"89.3","Kaitlin McCloghry","Yes","Yes"
"7","29","Left_MAH00212.MP4","1446","Right_MAH00206.MP4","77472","1","57.74852",54.73212,"0.93850","3.75515","915.02032","19.17828","25.99321","17.54521","-95.21725","-285.11273","-864.23758","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7574","113.5382","20220520","09:36:32",NA,NA,NA,"89.3","Kaitlin McCloghry","Yes","Yes"
"8","1","Left_MAH00226.MP4","24902","Right_MAH07643.MP4","36664","1","17.12210",439.50245,"4.56850","3.87512","2122.23772","25.27349","28.65697","15.62739","-902.06223","85.09706","-1919.09749","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","2","Left_MAH00226.MP4","24996","Right_MAH07643.MP4","36758","1","17.14824",304.12063,"7.04603","6.36586","2188.84597","28.00812","63.45870","8.37227","-1027.86929","3.39260","-1932.49060","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","3","Left_MAH00226.MP4","33251","Right_MAH07643.MP4","45013","1","19.44359",379.44289,"4.78533","5.43219","2688.69831","18.71927","8.59261","6.89195","-809.70868","-298.24071","-2546.47264","Balistidae","Abalistes","filamentosus","37465089",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","4","Left_MAH00226.MP4","33251","Right_MAH07643.MP4","45013","1","19.44359",356.26914,"4.37217","5.19937","2946.69974","9.06008","11.06102","6.26341","297.35581","-356.21771","-2909.93605","Balistidae","Abalistes","filamentosus","37465089",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","5","Left_MAH00226.MP4","41632","Right_MAH07643.MP4","53394","1","21.77397",682.16112,"4.16017","9.99914","2040.56226","22.80314","24.01886","14.34500","-790.84415","-3.68108","-1881.07583","Carcharhinidae","Loxodon","macrorhinus","37018005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","6","Left_MAH00226.MP4","46381","Right_MAH07643.MP4","58143","1","23.09446",415.1979,"4.49063","6.03530","2502.16273","8.41417","17.51456","13.99902","-362.97686","47.99068","-2475.22989","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","7","Left_MAH00226.MP4","46399","Right_MAH07643.MP4","58161","1","23.09947",407.54757,"4.41978","4.96014","1919.43392","25.18279","38.95833","14.75298","-815.98833","-34.87742","-1737.00120","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","8","Left_MAH00226.MP4","46860","Right_MAH07643.MP4","58622","1","23.22765",352.80489,"17.18472","4.64653","3318.84617","13.01671","54.03269","17.85783","-691.13437","-284.81798","-3233.56644","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","9","Left_MAH00226.MP4","47105","Right_MAH07643.MP4","58867","1","23.29577",338.18991,"4.62647","2.06430","1815.72690","27.92360","53.94943","4.36382","-810.21770","-257.96633","-1604.32691","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","10","Left_MAH00226.MP4","47105","Right_MAH07643.MP4","58867","1","23.29577",431.75708,"2.78538","5.02319","1700.12857","24.98432","24.06756","14.70460","-709.16903","112.79768","-1541.03638","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","11","Left_MAH00226.MP4","47105","Right_MAH07643.MP4","58867","1","23.29577",369.3893,"5.03145","5.88077","2102.17048","24.24763","41.36366","27.05650","-705.25973","497.92906","-1916.71492","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","13","Left_MAH00226.MP4","55550","Right_MAH07643.MP4","67312","1","25.64395",249.32818,"14.24735","13.80105","6541.28538","5.55117","8.20072","0.00144","392.65409","-496.20465","-6510.60812","Sparidae","Argyrops","spinifer","37353006",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","14","Left_MAH00226.MP4","55552","Right_MAH07643.MP4","67314","1","25.64451",282.78157,"16.28245","9.73960","6250.41206","7.81272","10.03955","0.59311","602.09226","-599.49605","-6192.39374","Sparidae","Argyrops","spinifer","37353006",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","16","Left_MAH00226.MP4","55604","Right_MAH07643.MP4","67366","1","25.65897",377.74949,"36.34702","11.59307","4626.29683","16.69349","61.08866","3.63167","1321.23735","-142.61182","-4431.32216","Sparidae","Argyrops","spinifer","37353006",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","18","Left_MAH00226.MP4","67346","Right_MAH07643.MP4","79108","1","28.92390",324.81857,"4.85947","3.65410","1913.55606","27.95413","49.42858","7.56862","-881.33253","-166.95752","-1690.28843","Carangidae","Carangoides","gymnostethus","37337022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","19","Left_MAH00226.MP4","67391","Right_MAH07643.MP4","79153","1","28.93641",294.81471,"4.61283","6.38682","1895.26954","28.39801","47.29295","3.25675","-867.18692","245.90569","-1667.20241","Carangidae","Carangoides","gymnostethus","37337022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","20","Left_MAH00226.MP4","67421","Right_MAH07643.MP4","79183","1","28.94475",329.54401,"4.62988","6.21066","2001.87752","27.88146","37.60781","7.35205","-917.80549","-184.49787","-1769.49349","Carangidae","Carangoides","gymnostethus","37337022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","21","Left_MAH00226.MP4","67488","Right_MAH07643.MP4","79250","1","28.96338",317.97773,"9.26888","7.29960","2675.81905","16.18201","38.93027","6.69472","-743.99896","-50.67539","-2569.80645","Carangidae","Carangoides","gymnostethus","37337022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","22","Left_MAH00226.MP4","67518","Right_MAH07643.MP4","79280","1","28.97172",349.87928,"10.59730","7.51571","3109.57252","9.21035","32.02349","14.27714","-460.58373","-188.63859","-3069.48194","Carangidae","Carangoides","gymnostethus","37337022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","23","Left_MAH00226.MP4","67614","Right_MAH07643.MP4","79376","1","28.99841",308.85816,"6.66840","4.41932","3025.60760","11.42062","17.66178","0.54558","-535.98538","-267.65942","-2965.70050","Carangidae","Carangoides","gymnostethus","37337022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","24","Left_MAH00226.MP4","71792","Right_MAH07644.MP4","2494","1","30.16013",342.89515,"4.12652","3.64913","1753.16107","19.37404","41.18945","7.84528","-473.82471","-337.23653","-1653.88494","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","25","Left_MAH00226.MP4","71822","Right_MAH07644.MP4","2524","1","30.16847",362.28313,"5.91096","2.74939","2005.31807","20.87957","54.19906","21.69082","-697.49946","-155.87710","-1873.63213","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","26","Left_MAH00226.MP4","71988","Right_MAH07644.MP4","2690","1","30.21463",365.54682,"3.97736","3.64476","2144.12009","22.31486","18.74942","12.20610","751.92386","-312.07692","-1983.54971","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","28","Left_MAH00226.MP4","72384","Right_MAH07644.MP4","3086","1","30.32474",372.42158,"4.92356","5.82063","2526.60385","25.69735","7.52777","8.73482","-1074.75536","-212.59205","-2276.71529","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","29","Left_MAH00227.MP4","9124","Right_MAH07644.MP4","20946","1","35.29081",489.76755,"2.07004","3.41940","1914.09184","11.22230","5.12968","5.14229","330.14863","-172.53380","-1877.49342","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","30","Left_MAH00227.MP4","9167","Right_MAH07644.MP4","20989","1","35.30277",494.1074,"1.86066","8.25813","1129.97406","10.69000","37.39280","8.45505","-209.00850","-15.79853","-1110.36356","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
"8","31","Left_MAH00227.MP4","9388","Right_MAH07644.MP4","21210","1","35.36422",504.46477,"0.94372","3.70195","1020.71965","7.43599","9.25806","7.24096","-123.10899","47.90173","-1012.13547","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7298","113.5538","20220522","08:12:35",NA,NA,NA,"76.4","Kaitlin McCloghry","Yes","Yes"
