"","sample.x","scientific","maxn","family","genus","species","campaignid.x","latitude.x","longitude.x","date.time","location.x","status.x","depth.x","successful.count.x","successful.length.x","method.x","unique_id","date.x","time","site.x","observer.count","sample.y","latitude.y","longitude.y","date.y","site.y","location.y","depth.y","successful.count.y","rock","broad.hydroids","broad.invertebrate.complex","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","method.y","campaignid.y","broad.bryozoa","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","sample","method","campaignid","latitude","longitude","date","location","status.y","site","depth","successful.count","successful.length.y"
"238","203","Nemipteridae Pentapodus nagasakiensis",5,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7548,113.55,"19/05/2022 1:44","Point Cloates","No-take",75.7,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_203",NA,NA,NA,NA,"203",-22.7548,113.55,20220519,NA,"Point Cloates",75.7,"Yes",0,0,1,0,0,0.986301369863014,73,0.134615384615385,0.344642250084035,"BOSS","2022-05_PtCloates_Naked-BOSS",0,45,71.0432434082031,0.660126581497413,284.386371783682,0.878796577453613,2.3355073928833,6.94470977783203,18.8785209655762,-89.921760559082,0.0136986301369863,"203","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7548,113.55,NA,"Point Cloates","No-take",NA,75.7,"Yes","Yes"
"239","204","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.6911,113.5576,"26/05/2022 7:07","Point Cloates","No-take",85.8,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_204",NA,NA,NA,NA,"204",-22.6911,113.5576,20220526,NA,"Point Cloates",85.8,"Yes",0,0,1,14,1,0.719298245614035,57,0.543478260869565,0.78049903520847,"BOSS","2022-05_PtCloates_Naked-BOSS",0,102,85.6274032592773,1.38219903555156,302.884444499093,0.00551414489746094,4.8111629486084,17.5219345092773,-5.10974168777466,-80.5176620483398,0.280701754385965,"204","BOSS","2022-05_PtCloates_Naked-BOSS",-22.6911,113.5576,NA,"Point Cloates","No-take",NA,85.8,"Yes","Yes"
"240","205","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7321,113.5508,"23/05/2022 1:04","Point Cloates","No-take",80.6,"Yes","No","BOSS","2022-05_PtCloates_Naked-BOSS_205",NA,NA,NA,NA,"205",-22.7321,113.5508,20220523,NA,"Point Cloates",80.6,"Yes",0,0,1,24,6,0.474576271186441,59,1.06382978723404,0.247092248145165,"BOSS","2022-05_PtCloates_Naked-BOSS",0,70,74.7797775268555,0.657833897115622,282.695965842687,-0.109480857849121,2.32662487030029,7.18604278564453,10.5150671005249,-85.2948455810547,0.525423728813559,"205","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7321,113.5508,NA,"Point Cloates","No-take",NA,80.6,"Yes","No"
"241","206","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7019,113.5608,"25/05/2022 8:07","Point Cloates","No-take",76.6,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_206",NA,NA,NA,NA,"206",-22.7019,113.5608,20220525,NA,"Point Cloates",76.6,"Yes",0,0,2,6,2,0.830508474576271,59,0.377777777777778,0.534657447211377,"BOSS","2022-05_PtCloates_Naked-BOSS",0,95,68.1582489013672,0.493847507424649,274.867983774322,0.271708488464355,1.71458148956299,4.97528076171875,1.98766362667084,-70.1459121704102,0.169491525423729,"206","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7019,113.5608,NA,"Point Cloates","No-take",NA,76.6,"Yes","Yes"
"242","207","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7523,113.5552,"19/05/2022 2:00","Point Cloates","No-take",71.4,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_207",NA,NA,NA,NA,"207",-22.7523,113.5552,20220519,NA,"Point Cloates",71.4,"Yes",0,0,0,0,0,1,79,0.0377358490566038,0.192380247561097,"BOSS","2022-05_PtCloates_Naked-BOSS",0,46,66.4326019287109,0.269547284376496,290.247951487463,0.225561141967773,0.969366073608398,3.18090057373047,12.7566823959351,-79.1892852783203,0,"207","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7523,113.5552,NA,"Point Cloates","No-take",NA,71.4,"Yes","Yes"
"243","208","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7252,113.5464,"25/05/2022 4:23","Point Cloates","No-take",89.2,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_208",NA,NA,NA,NA,"208",-22.7252,113.5464,20220525,NA,"Point Cloates",89.2,"Yes",0,0,0,2,1,0.948275862068966,58,0.1,0.3038218101251,"BOSS","2022-05_PtCloates_Naked-BOSS",0,80,82.1186752319336,0.773189575866326,281.618952676236,0.122785568237305,2.73652076721191,8.30841064453125,11.3373727798462,-93.4560470581055,0.0517241379310345,"208","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7252,113.5464,NA,"Point Cloates","No-take",NA,89.2,"Yes","Yes"
"244","209","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7402,113.5521,"21/05/2022 7:13","Point Cloates","No-take",76.7,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_209",NA,NA,NA,NA,"209",-22.7402,113.5521,20220521,NA,"Point Cloates",76.7,"Yes",0,0,0,0,0,1,76,0.0178571428571429,0.133630620956212,"BOSS","2022-05_PtCloates_Naked-BOSS",0,62,71.5688629150391,0.603800338679851,274.112892112206,0.414874076843262,2.09924983978271,6.11621856689453,14.0512084960938,-85.6200714111328,0,"209","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7402,113.5521,NA,"Point Cloates","No-take",NA,76.7,"Yes","Yes"
"245","21","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BOSS",-22.6963,113.544,"20/05/2021 4:33","Point Cloates","No-take",103,"Yes","Yes","BOSS","2021-05_PtCloates_BOSS_21",NA,NA,NA,NA,"21",-22.6963,113.544,20210520,"inNP.21","Point Cloates",103,"Yes",0,0,0,7,7,0.745454545454545,55,0.782608695652174,0.629392775379955,"BOSS","2021-05_PtCloates_BOSS",0,13,104.231864929199,0.216438067011755,274.886291950882,-3.12189102172852,3.12189102172852,7.22618865966797,-1.80400061607361,-102.427864074707,0.254545454545455,"21","BOSS","2021-05_PtCloates_BOSS",-22.6963,113.544,NA,"Point Cloates","No-take",NA,103,"Yes","Yes"
"246","210","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.686,113.5589,"27/05/2022 0:51","Point Cloates","No-take",87.7,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_210",NA,NA,NA,NA,"210",-22.686,113.5589,20220527,NA,"Point Cloates",87.7,"Yes",0,0,0,0,0,1,48,0.0277777777777778,0.166666666666667,"BOSS","2022-05_PtCloates_Naked-BOSS",0,108,86.7697448730469,1.15408155716362,295.75094407177,-0.00438117980957031,4.09946250915527,13.9947662353516,-9.44723606109619,-77.322509765625,0,"210","BOSS","2022-05_PtCloates_Naked-BOSS",-22.686,113.5589,NA,"Point Cloates","No-take",NA,87.7,"Yes","Yes"
"247","211","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7554,113.54,"19/05/2022 1:11","Point Cloates","No-take",87.2,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_211",NA,NA,NA,NA,"211",-22.7554,113.54,20220519,NA,"Point Cloates",87.2,"Yes",0,0,2,2,2,0.924050632911392,79,0.125,0.333711906235957,"BOSS","2022-05_PtCloates_Naked-BOSS",0,43,82.6473541259766,0.641762047293637,288.034942389517,-0.578011512756348,2.27915668487549,7.39639282226562,22.3203239440918,-104.967681884766,0.0759493670886076,"211","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7554,113.54,NA,"Point Cloates","No-take",NA,87.2,"Yes","Yes"
"248","212","Nemipteridae Pentapodus nagasakiensis",1,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.728,113.556,"23/05/2022 3:00","Point Cloates","No-take",75,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_212",NA,NA,NA,NA,"212",-22.728,113.556,20220523,NA,"Point Cloates",75,"Yes",0,0,0,0,1,0.986111111111111,72,0.0196078431372549,0.140028008402801,"BOSS","2022-05_PtCloates_Naked-BOSS",0,75,70.2076568603516,0.463248136838691,282.724869194213,0.1085205078125,1.66205406188965,5.00916290283203,7.28359174728394,-77.4912490844727,0.0138888888888889,"212","BOSS","2022-05_PtCloates_Naked-BOSS",-22.728,113.556,NA,"Point Cloates","No-take",NA,75,"Yes","Yes"
"249","213","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.6919,113.5534,"26/05/2022 6:52","Point Cloates","No-take",93.5,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_213",NA,NA,NA,NA,"213",-22.6919,113.5534,20220526,NA,"Point Cloates",93.5,"Yes",0,1,0,0,0,0.981481481481482,54,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,101,91.2669372558594,1.43981877302658,300.365250660751,-0.34378719329834,5.09496212005615,18.1513977050781,-6.21392202377319,-85.0530166625977,0.0185185185185185,"213","BOSS","2022-05_PtCloates_Naked-BOSS",-22.6919,113.5534,NA,"Point Cloates","No-take",NA,93.5,"Yes","Yes"
"250","214","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.733,113.5497,"23/05/2022 1:52","Point Cloates","No-take",81.5,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_214",NA,NA,NA,NA,"214",-22.733,113.5497,20220523,NA,"Point Cloates",81.5,"Yes",0,0,2,0,0,0.973684210526316,76,0.0576923076923077,0.235435477898709,"BOSS","2022-05_PtCloates_Naked-BOSS",0,71,76.8291091918945,0.691180951815296,284.35580777734,0.0648031234741211,2.46653270721436,7.81620025634766,12.4353265762329,-89.2644348144531,0.0263157894736842,"214","BOSS","2022-05_PtCloates_Naked-BOSS",-22.733,113.5497,NA,"Point Cloates","No-take",NA,81.5,"Yes","Yes"
"251","215","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.712,113.5562,"25/05/2022 6:19","Point Cloates","No-take",79.6,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_215",NA,NA,NA,NA,"215",-22.712,113.5562,20220525,NA,"Point Cloates",79.6,"Yes",0,0,0,0,0,1,53,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,87,72.6906204223633,0.492947240998332,272.969133730374,0.0932521820068359,1.73923873901367,4.93792724609375,4.91225910186768,-77.6028823852539,0,"215","BOSS","2022-05_PtCloates_Naked-BOSS",-22.712,113.5562,NA,"Point Cloates","No-take",NA,79.6,"Yes","Yes"
"252","216","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7451,113.5437,"21/05/2022 6:12","Point Cloates","No-take",86.5,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_216",NA,NA,NA,NA,"216",-22.7451,113.5437,20220521,NA,"Point Cloates",86.5,"Yes",0,0,1,1,0,0.96969696969697,66,0.166666666666667,0.376621788577355,"BOSS","2022-05_PtCloates_Naked-BOSS",0,58,79.0272216796875,0.576386044494602,282.521810141035,-0.136056900024414,2.0766658782959,6.17627716064453,18.2041759490967,-97.2313995361328,0.0303030303030303,"216","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7451,113.5437,NA,"Point Cloates","No-take",NA,86.5,"Yes","Yes"
"253","217","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7179,113.5593,"25/05/2022 5:28","Point Cloates","No-take",73.2,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_217",NA,NA,NA,NA,"217",-22.7179,113.5593,20220525,NA,"Point Cloates",73.2,"Yes",0,0,0,1,0,0.985074626865672,67,0.0681818181818182,0.254971705929353,"BOSS","2022-05_PtCloates_Naked-BOSS",0,83,69.8774948120117,0.390017008870272,290.312244822677,0.139156341552734,1.39270782470703,4.76837158203125,3.50785136222839,-73.3853454589844,0.0149253731343284,"217","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7179,113.5593,NA,"Point Cloates","No-take",NA,73.2,"Yes","Yes"
"254","218","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.726,113.5411,"25/05/2022 3:55","Point Cloates","No-take",97.7,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_218",NA,NA,NA,NA,"218",-22.726,113.5411,20220525,NA,"Point Cloates",97.7,"Yes",0,0,0,2,1,0.941176470588235,51,0.102564102564103,0.307354740604728,"BOSS","2022-05_PtCloates_Naked-BOSS",0,78,89.7222595214844,0.942083929609498,281.153743257078,0.06915283203125,3.34467506408691,9.915283203125,12.2315855026245,-101.953842163086,0.0588235294117647,"218","BOSS","2022-05_PtCloates_Naked-BOSS",-22.726,113.5411,NA,"Point Cloates","No-take",NA,97.7,"Yes","Yes"
"255","219","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7317,113.543,"21/05/2022 8:11","Point Cloates","No-take",90.7,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_219",NA,NA,NA,NA,"219",-22.7317,113.543,20220521,NA,"Point Cloates",90.7,"Yes",0,0,0,0,0,1,55,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,66,84.0210494995117,0.798320400644545,282.487949360803,0.165579795837402,2.82729244232178,8.85317993164062,13.4010334014893,-97.4220809936523,0,"219","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7317,113.543,NA,"Point Cloates","No-take",NA,90.7,"Yes","Yes"
"256","22","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BOSS",-22.7438,113.5337,"20/05/2021 0:23","Point Cloates","No-take",96.4,"Yes","Yes","BOSS","2021-05_PtCloates_BOSS_22",NA,NA,NA,NA,"22",-22.7438,113.5337,20210520,"inNP.22","Point Cloates",96.4,"Yes",0,0,1,2,0,0.948275862068966,58,0.184210526315789,0.392859452063192,"BOSS","2021-05_PtCloates_BOSS",0,14,89.8842697143555,0.711424147277355,283.206844952193,0.297828674316406,2.52764701843262,7.68619537353516,23.751537322998,-113.635810852051,0.0517241379310345,"22","BOSS","2021-05_PtCloates_BOSS",-22.7438,113.5337,NA,"Point Cloates","No-take",NA,96.4,"Yes","Yes"
"257","220","Nemipteridae Pentapodus nagasakiensis",1,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,"25/05/2022 7:00","Point Cloates","No-take",80.8,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_220",NA,NA,NA,NA,"220",-22.7067,113.5554,20220525,NA,"Point Cloates",80.8,"Yes",0,0,2,25,10,0.30188679245283,53,1.33333333333333,0.570265948512201,"BOSS","2022-05_PtCloates_Naked-BOSS",0,90,72.9664840698242,0.601919255977551,270.950599285824,-0.0456390380859375,2.04884719848633,5.79152679443359,5.03683996200562,-78.0033264160156,0.69811320754717,"220","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,NA,"Point Cloates","No-take",NA,80.8,"Yes","Yes"
"258","221","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,"19/05/2022 2:12","Point Cloates","No-take",78.4,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_221",NA,NA,NA,NA,"221",-22.7519,113.5483,20220519,NA,"Point Cloates",78.4,"Yes",0,0,0,0,0,1,80,0.0172413793103448,0.131306432859723,"BOSS","2022-05_PtCloates_Naked-BOSS",0,47,72.7642440795898,0.59584211973802,293.115450819684,-0.215802192687988,2.22062587738037,7.45479583740234,17.0396213531494,-89.8038635253906,0,"221","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,NA,"Point Cloates","No-take",NA,78.4,"Yes","Yes"
"259","222","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,"26/05/2022 7:37","Point Cloates","No-take",78.2,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_222",NA,NA,NA,NA,"222",-22.6884,113.561,20220526,NA,"Point Cloates",78.2,"Yes",0,0,0,0,0,1,59,0.025,0.158113883008419,"BOSS","2022-05_PtCloates_Naked-BOSS",0,104,79.859619140625,0.91272244557935,303.530737287418,0.508294105529785,3.12004375457764,12.119514465332,-7.62938690185547,-72.2302322387695,0,"222","BOSS","2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,NA,"Point Cloates","No-take",NA,78.2,"Yes","Yes"
"260","223","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7188,113.5517,"25/05/2022 5:41","Point Cloates","No-take",80.5,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_223",NA,NA,NA,NA,"223",-22.7188,113.5517,20220525,NA,"Point Cloates",80.5,"Yes",0,0,0,1,0,0.984375,64,0.025,0.158113883008419,"BOSS","2022-05_PtCloates_Naked-BOSS",0,84,77.073860168457,0.727507828156334,276.910761613029,0.326672554016113,2.53015804290771,7.50768280029297,8.39892768859863,-85.472785949707,0.015625,"223","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7188,113.5517,NA,"Point Cloates","No-take",NA,80.5,"Yes","Yes"
"261","224","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7598,113.5487,"19/05/2022 0:44","Point Cloates","No-take",76.1,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_224",NA,NA,NA,NA,"224",-22.7598,113.5487,20220519,NA,"Point Cloates",76.1,"Yes",0,0,0,0,0,1,74,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,41,70.945442199707,0.638725435234047,277.03063219421,0.0777416229248047,2.1644115447998,6.50910186767578,19.2188129425049,-90.1642532348633,0,"224","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7598,113.5487,NA,"Point Cloates","No-take",NA,76.1,"Yes","Yes"
"262","225","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7084,113.5624,"25/05/2022 6:33","Point Cloates","No-take",72.1,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_225",NA,NA,NA,NA,"225",-22.7084,113.5624,20220525,NA,"Point Cloates",72.1,"Yes",0,1,0,8,2,0.810344827586207,58,0.4,0.545376839841863,"BOSS","2022-05_PtCloates_Naked-BOSS",0,88,68.7303619384766,0.379522958815391,250.783383110948,0.104573249816895,1.339524269104,4.18256378173828,0.863307654857635,-69.5936660766602,0.189655172413793,"225","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7084,113.5624,NA,"Point Cloates","No-take",NA,72.1,"Yes","Yes"
"263","226","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7536,113.5408,"19/05/2022 1:30","Point Cloates","No-take",86.6,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_226",NA,NA,NA,NA,"226",-22.7536,113.5408,20220519,NA,"Point Cloates",86.6,"Yes",0,0,0,0,0,1,79,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,44,79.8014373779297,0.717243807685542,276.722660037308,0.164597511291504,2.49711132049561,6.93707275390625,21.3225173950195,-101.123954772949,0,"226","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7536,113.5408,NA,"Point Cloates","No-take",NA,86.6,"Yes","Yes"
"264","227","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7262,113.5569,"23/05/2022 3:15","Point Cloates","No-take",74.3,"No","No","BOSS","2022-05_PtCloates_Naked-BOSS_227",NA,NA,NA,NA,"227",-22.7262,113.5569,20220523,NA,"Point Cloates",74.3,"No",0,0,1,2,0,0.960526315789474,76,0.0175438596491228,0.132453235706504,"BOSS","2022-05_PtCloates_Naked-BOSS",0,76,70.6340942382812,0.483812131991861,275.501039397965,0.0309772491455078,1.67027854919434,4.607666015625,6.77115201950073,-77.4052429199219,0.0394736842105263,"227","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7262,113.5569,NA,"Point Cloates","No-take",NA,74.3,"No","No"
"265","228","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7233,113.5472,"25/05/2022 5:01","Point Cloates","No-take",88,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_228",NA,NA,NA,NA,"228",-22.7233,113.5472,20220525,NA,"Point Cloates",88,"Yes",0,0,0,0,0,1,60,0.025,0.158113883008419,"BOSS","2022-05_PtCloates_Naked-BOSS",0,81,82.9427719116211,0.806273023969056,282.262095126004,0.0889425277709961,2.86007022857666,8.93205261230469,10.6356182098389,-93.5783920288086,0,"228","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7233,113.5472,NA,"Point Cloates","No-take",NA,88,"Yes","Yes"
"266","229","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.6961,113.5632,"26/05/2022 5:54","Point Cloates","No-take",76.2,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_229",NA,NA,NA,NA,"229",-22.6961,113.5632,20220526,NA,"Point Cloates",76.2,"Yes",0,0,0,2,1,0.925,40,0.325,0.474341649025257,"BOSS","2022-05_PtCloates_Naked-BOSS",0,97,67.980712890625,0.796096269944877,314.984185006506,0.803544044494629,2.82290744781494,10.3411254882812,-1.39559125900269,-66.5851211547852,0.075,"229","BOSS","2022-05_PtCloates_Naked-BOSS",-22.6961,113.5632,NA,"Point Cloates","No-take",NA,76.2,"Yes","Yes"
"267","230","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7341,113.5543,"23/05/2022 0:31","Point Cloates","No-take",76.9,"Yes","No","BOSS","2022-05_PtCloates_Naked-BOSS_230",NA,NA,NA,NA,"230",-22.7341,113.5543,20220523,NA,"Point Cloates",76.9,"Yes",0,0,0,0,0,1,64,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,68,70.996696472168,0.605481093913878,286.262011460141,0.262240409851074,2.13192653656006,6.84756469726562,10.5073146820068,-81.5040130615234,0,"230","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7341,113.5543,NA,"Point Cloates","No-take",NA,76.9,"Yes","No"
"268","231","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7464,113.5529,"21/05/2022 6:43","Point Cloates","No-take",73.9,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_231",NA,NA,NA,NA,"231",-22.7464,113.5529,20220521,NA,"Point Cloates",73.9,"Yes",0,0,0,0,0,1,77,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,60,69.060302734375,0.488923437641363,280.02379137373,0.197895050048828,1.73542785644531,4.77818298339844,13.1987152099609,-82.2590179443359,0,"231","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7464,113.5529,NA,"Point Cloates","No-take",NA,73.9,"Yes","Yes"
"269","232","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7576,113.5368,"19/05/2022 0:59","Point Cloates","No-take",90.9,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_232",NA,NA,NA,NA,"232",-22.7576,113.5368,20220519,NA,"Point Cloates",90.9,"Yes",0,0,3,4,1,0.891891891891892,74,0.181818181818182,0.474962341232677,"BOSS","2022-05_PtCloates_Naked-BOSS",0,42,83.2609100341797,0.639267494184868,299.542076480572,0.36812686920166,2.3237943649292,6.90638732910156,25.5459098815918,-108.806816101074,0.108108108108108,"232","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7576,113.5368,NA,"Point Cloates","No-take",NA,90.9,"Yes","Yes"
"270","233","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7305,113.5526,"23/05/2022 2:25","Point Cloates","No-take",76.2,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_233",NA,NA,NA,NA,"233",-22.7305,113.5526,20220523,NA,"Point Cloates",76.2,"Yes",0,0,0,0,0,1,58,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,73,74.7797775268555,0.657833897115622,282.695965842687,-0.109480857849121,2.32662487030029,7.18604278564453,10.5150671005249,-85.2948455810547,0,"233","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7305,113.5526,NA,"Point Cloates","No-take",NA,76.2,"Yes","Yes"
