"","sample","scientific","campaignid","latitude","longitude","method","unique_id","number","response","date","site","location","depth","successful.count","rock","broad.hydroids","broad.invertebrate.complex","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","broad.bryozoa","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","status","successful.length"
"205","215","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_Naked-BOSS",-22.712,113.5562,"BOSS","2022-05_PtCloates_Naked-BOSS_215",0,"Lethrinidae Gymnocranius sp1_BOSS",20220525,NA,"Point Cloates",79.6,"Yes",0,0,0,0,0,1,53,0,0,0,87,72.6906204223633,0.492947240998332,272.969133730374,0.0932521820068359,1.73923873901367,4.93792724609375,4.91225910186768,-77.6028823852539,0,NA,NA
"206","215","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_Naked-BOSS",-22.712,113.5562,"BOSS","2022-05_PtCloates_Naked-BOSS_215",0,"Lethrinidae Lethrinus miniatus_BOSS",20220525,NA,"Point Cloates",79.6,"Yes",0,0,0,0,0,1,53,0,0,0,87,72.6906204223633,0.492947240998332,272.969133730374,0.0932521820068359,1.73923873901367,4.93792724609375,4.91225910186768,-77.6028823852539,0,NA,NA
"207","215","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.712,113.5562,"BOSS","2022-05_PtCloates_Naked-BOSS_215",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20220525,NA,"Point Cloates",79.6,"Yes",0,0,0,0,0,1,53,0,0,0,87,72.6906204223633,0.492947240998332,272.969133730374,0.0932521820068359,1.73923873901367,4.93792724609375,4.91225910186768,-77.6028823852539,0,NA,NA
"208","215","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_Naked-BOSS",-22.712,113.5562,"BOSS","2022-05_PtCloates_Naked-BOSS_215",0,"Pinguipedidae Parapercis nebulosa_BOSS",20220525,NA,"Point Cloates",79.6,"Yes",0,0,0,0,0,1,53,0,0,0,87,72.6906204223633,0.492947240998332,272.969133730374,0.0932521820068359,1.73923873901367,4.93792724609375,4.91225910186768,-77.6028823852539,0,NA,NA
"209","216","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_Naked-BOSS",-22.7451,113.5437,"BOSS","2022-05_PtCloates_Naked-BOSS_216",0,"Lethrinidae Gymnocranius sp1_BOSS",20220521,NA,"Point Cloates",86.5,"Yes",0,0,1,1,0,0.96969696969697,66,0.166666666666667,0.376621788577355,0,58,79.0272216796875,0.576386044494602,282.521810141035,-0.136056900024414,2.0766658782959,6.17627716064453,18.2041759490967,-97.2313995361328,0.0303030303030303,NA,NA
"210","216","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_Naked-BOSS",-22.7451,113.5437,"BOSS","2022-05_PtCloates_Naked-BOSS_216",0,"Lethrinidae Lethrinus miniatus_BOSS",20220521,NA,"Point Cloates",86.5,"Yes",0,0,1,1,0,0.96969696969697,66,0.166666666666667,0.376621788577355,0,58,79.0272216796875,0.576386044494602,282.521810141035,-0.136056900024414,2.0766658782959,6.17627716064453,18.2041759490967,-97.2313995361328,0.0303030303030303,NA,NA
"211","216","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7451,113.5437,"BOSS","2022-05_PtCloates_Naked-BOSS_216",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20220521,NA,"Point Cloates",86.5,"Yes",0,0,1,1,0,0.96969696969697,66,0.166666666666667,0.376621788577355,0,58,79.0272216796875,0.576386044494602,282.521810141035,-0.136056900024414,2.0766658782959,6.17627716064453,18.2041759490967,-97.2313995361328,0.0303030303030303,NA,NA
"212","216","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_Naked-BOSS",-22.7451,113.5437,"BOSS","2022-05_PtCloates_Naked-BOSS_216",3,"Pinguipedidae Parapercis nebulosa_BOSS",20220521,NA,"Point Cloates",86.5,"Yes",0,0,1,1,0,0.96969696969697,66,0.166666666666667,0.376621788577355,0,58,79.0272216796875,0.576386044494602,282.521810141035,-0.136056900024414,2.0766658782959,6.17627716064453,18.2041759490967,-97.2313995361328,0.0303030303030303,NA,NA
"213","217","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_Naked-BOSS",-22.7179,113.5593,"BOSS","2022-05_PtCloates_Naked-BOSS_217",0,"Lethrinidae Gymnocranius sp1_BOSS",20220525,NA,"Point Cloates",73.2,"Yes",0,0,0,1,0,0.985074626865672,67,0.0681818181818182,0.254971705929353,0,83,69.8774948120117,0.390017008870272,290.312244822677,0.139156341552734,1.39270782470703,4.76837158203125,3.50785136222839,-73.3853454589844,0.0149253731343284,NA,NA
"214","217","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_Naked-BOSS",-22.7179,113.5593,"BOSS","2022-05_PtCloates_Naked-BOSS_217",0,"Lethrinidae Lethrinus miniatus_BOSS",20220525,NA,"Point Cloates",73.2,"Yes",0,0,0,1,0,0.985074626865672,67,0.0681818181818182,0.254971705929353,0,83,69.8774948120117,0.390017008870272,290.312244822677,0.139156341552734,1.39270782470703,4.76837158203125,3.50785136222839,-73.3853454589844,0.0149253731343284,NA,NA
"215","217","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7179,113.5593,"BOSS","2022-05_PtCloates_Naked-BOSS_217",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20220525,NA,"Point Cloates",73.2,"Yes",0,0,0,1,0,0.985074626865672,67,0.0681818181818182,0.254971705929353,0,83,69.8774948120117,0.390017008870272,290.312244822677,0.139156341552734,1.39270782470703,4.76837158203125,3.50785136222839,-73.3853454589844,0.0149253731343284,NA,NA
"216","217","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_Naked-BOSS",-22.7179,113.5593,"BOSS","2022-05_PtCloates_Naked-BOSS_217",0,"Pinguipedidae Parapercis nebulosa_BOSS",20220525,NA,"Point Cloates",73.2,"Yes",0,0,0,1,0,0.985074626865672,67,0.0681818181818182,0.254971705929353,0,83,69.8774948120117,0.390017008870272,290.312244822677,0.139156341552734,1.39270782470703,4.76837158203125,3.50785136222839,-73.3853454589844,0.0149253731343284,NA,NA
"217","218","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_Naked-BOSS",-22.726,113.5411,"BOSS","2022-05_PtCloates_Naked-BOSS_218",0,"Lethrinidae Gymnocranius sp1_BOSS",20220525,NA,"Point Cloates",97.7,"Yes",0,0,0,2,1,0.941176470588235,51,0.102564102564103,0.307354740604728,0,78,89.7222595214844,0.942083929609498,281.153743257078,0.06915283203125,3.34467506408691,9.915283203125,12.2315855026245,-101.953842163086,0.0588235294117647,NA,NA
"218","218","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_Naked-BOSS",-22.726,113.5411,"BOSS","2022-05_PtCloates_Naked-BOSS_218",0,"Lethrinidae Lethrinus miniatus_BOSS",20220525,NA,"Point Cloates",97.7,"Yes",0,0,0,2,1,0.941176470588235,51,0.102564102564103,0.307354740604728,0,78,89.7222595214844,0.942083929609498,281.153743257078,0.06915283203125,3.34467506408691,9.915283203125,12.2315855026245,-101.953842163086,0.0588235294117647,NA,NA
"219","218","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.726,113.5411,"BOSS","2022-05_PtCloates_Naked-BOSS_218",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20220525,NA,"Point Cloates",97.7,"Yes",0,0,0,2,1,0.941176470588235,51,0.102564102564103,0.307354740604728,0,78,89.7222595214844,0.942083929609498,281.153743257078,0.06915283203125,3.34467506408691,9.915283203125,12.2315855026245,-101.953842163086,0.0588235294117647,NA,NA
"220","218","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_Naked-BOSS",-22.726,113.5411,"BOSS","2022-05_PtCloates_Naked-BOSS_218",3,"Pinguipedidae Parapercis nebulosa_BOSS",20220525,NA,"Point Cloates",97.7,"Yes",0,0,0,2,1,0.941176470588235,51,0.102564102564103,0.307354740604728,0,78,89.7222595214844,0.942083929609498,281.153743257078,0.06915283203125,3.34467506408691,9.915283203125,12.2315855026245,-101.953842163086,0.0588235294117647,NA,NA
"221","219","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_Naked-BOSS",-22.7317,113.543,"BOSS","2022-05_PtCloates_Naked-BOSS_219",0,"Lethrinidae Gymnocranius sp1_BOSS",20220521,NA,"Point Cloates",90.7,"Yes",0,0,0,0,0,1,55,0,0,0,66,84.0210494995117,0.798320400644545,282.487949360803,0.165579795837402,2.82729244232178,8.85317993164062,13.4010334014893,-97.4220809936523,0,NA,NA
"222","219","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_Naked-BOSS",-22.7317,113.543,"BOSS","2022-05_PtCloates_Naked-BOSS_219",0,"Lethrinidae Lethrinus miniatus_BOSS",20220521,NA,"Point Cloates",90.7,"Yes",0,0,0,0,0,1,55,0,0,0,66,84.0210494995117,0.798320400644545,282.487949360803,0.165579795837402,2.82729244232178,8.85317993164062,13.4010334014893,-97.4220809936523,0,NA,NA
"223","219","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7317,113.543,"BOSS","2022-05_PtCloates_Naked-BOSS_219",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20220521,NA,"Point Cloates",90.7,"Yes",0,0,0,0,0,1,55,0,0,0,66,84.0210494995117,0.798320400644545,282.487949360803,0.165579795837402,2.82729244232178,8.85317993164062,13.4010334014893,-97.4220809936523,0,NA,NA
"224","219","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_Naked-BOSS",-22.7317,113.543,"BOSS","2022-05_PtCloates_Naked-BOSS_219",0,"Pinguipedidae Parapercis nebulosa_BOSS",20220521,NA,"Point Cloates",90.7,"Yes",0,0,0,0,0,1,55,0,0,0,66,84.0210494995117,0.798320400644545,282.487949360803,0.165579795837402,2.82729244232178,8.85317993164062,13.4010334014893,-97.4220809936523,0,NA,NA
"225","22","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7438,113.5337,"BOSS","2021-05_PtCloates_BOSS_22",0,"Lethrinidae Gymnocranius sp1_BOSS",20210520,"inNP.22","Point Cloates",96.4,"Yes",0,0,1,2,0,0.948275862068966,58,0.184210526315789,0.392859452063192,0,14,89.8842697143555,0.711424147277355,283.206844952193,0.297828674316406,2.52764701843262,7.68619537353516,23.751537322998,-113.635810852051,0.0517241379310345,NA,NA
"226","22","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BRUVS",-22.7812,113.4964,"BRUV","2021-05_PtCloates_BRUVS_22",3,"Lethrinidae Gymnocranius sp1_BRUV",20210518,"outNP.10","Point Cloates",138,"Yes",0,0,6,1,4,0.607142857142857,28,1.05263157894737,0.779863535820802,0,115,121.165657043457,1.5454383878752,292.509747952586,2.28282928466797,5.74299430847168,16.7619247436523,53.297794342041,-174.463455200195,0.392857142857143,"Fished","Yes"
"227","22","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7072,113.5554,"BRUV","2022-05_PtCloates_stereo-BRUVS_22",0,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",81.3,"Yes",0,0,3,8,10,0.34375,32,1.44,0.650640709864771,0,177,72.9664840698242,0.601919255977551,270.950599285824,-0.0456390380859375,2.04884719848633,5.79152679443359,5.03683996200562,-78.0033264160156,0.65625,NA,NA
"228","22","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7438,113.5337,"BOSS","2021-05_PtCloates_BOSS_22",0,"Lethrinidae Lethrinus miniatus_BOSS",20210520,"inNP.22","Point Cloates",96.4,"Yes",0,0,1,2,0,0.948275862068966,58,0.184210526315789,0.392859452063192,0,14,89.8842697143555,0.711424147277355,283.206844952193,0.297828674316406,2.52764701843262,7.68619537353516,23.751537322998,-113.635810852051,0.0517241379310345,NA,NA
"229","22","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BRUVS",-22.7812,113.4964,"BRUV","2021-05_PtCloates_BRUVS_22",3,"Lethrinidae Lethrinus miniatus_BRUV",20210518,"outNP.10","Point Cloates",138,"Yes",0,0,6,1,4,0.607142857142857,28,1.05263157894737,0.779863535820802,0,115,121.165657043457,1.5454383878752,292.509747952586,2.28282928466797,5.74299430847168,16.7619247436523,53.297794342041,-174.463455200195,0.392857142857143,"Fished","Yes"
"230","22","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7072,113.5554,"BRUV","2022-05_PtCloates_stereo-BRUVS_22",13,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",81.3,"Yes",0,0,3,8,10,0.34375,32,1.44,0.650640709864771,0,177,72.9664840698242,0.601919255977551,270.950599285824,-0.0456390380859375,2.04884719848633,5.79152679443359,5.03683996200562,-78.0033264160156,0.65625,NA,NA
"231","22","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7438,113.5337,"BOSS","2021-05_PtCloates_BOSS_22",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210520,"inNP.22","Point Cloates",96.4,"Yes",0,0,1,2,0,0.948275862068966,58,0.184210526315789,0.392859452063192,0,14,89.8842697143555,0.711424147277355,283.206844952193,0.297828674316406,2.52764701843262,7.68619537353516,23.751537322998,-113.635810852051,0.0517241379310345,NA,NA
"232","22","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BRUVS",-22.7812,113.4964,"BRUV","2021-05_PtCloates_BRUVS_22",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20210518,"outNP.10","Point Cloates",138,"Yes",0,0,6,1,4,0.607142857142857,28,1.05263157894737,0.779863535820802,0,115,121.165657043457,1.5454383878752,292.509747952586,2.28282928466797,5.74299430847168,16.7619247436523,53.297794342041,-174.463455200195,0.392857142857143,"Fished","Yes"
"233","22","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7072,113.5554,"BRUV","2022-05_PtCloates_stereo-BRUVS_22",12,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",81.3,"Yes",0,0,3,8,10,0.34375,32,1.44,0.650640709864771,0,177,72.9664840698242,0.601919255977551,270.950599285824,-0.0456390380859375,2.04884719848633,5.79152679443359,5.03683996200562,-78.0033264160156,0.65625,NA,NA
"234","22","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7438,113.5337,"BOSS","2021-05_PtCloates_BOSS_22",1,"Pinguipedidae Parapercis nebulosa_BOSS",20210520,"inNP.22","Point Cloates",96.4,"Yes",0,0,1,2,0,0.948275862068966,58,0.184210526315789,0.392859452063192,0,14,89.8842697143555,0.711424147277355,283.206844952193,0.297828674316406,2.52764701843262,7.68619537353516,23.751537322998,-113.635810852051,0.0517241379310345,NA,NA
"235","22","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BRUVS",-22.7812,113.4964,"BRUV","2021-05_PtCloates_BRUVS_22",0,"Pinguipedidae Parapercis nebulosa_BRUV",20210518,"outNP.10","Point Cloates",138,"Yes",0,0,6,1,4,0.607142857142857,28,1.05263157894737,0.779863535820802,0,115,121.165657043457,1.5454383878752,292.509747952586,2.28282928466797,5.74299430847168,16.7619247436523,53.297794342041,-174.463455200195,0.392857142857143,"Fished","Yes"
"236","22","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7072,113.5554,"BRUV","2022-05_PtCloates_stereo-BRUVS_22",4,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",81.3,"Yes",0,0,3,8,10,0.34375,32,1.44,0.650640709864771,0,177,72.9664840698242,0.601919255977551,270.950599285824,-0.0456390380859375,2.04884719848633,5.79152679443359,5.03683996200562,-78.0033264160156,0.65625,NA,NA
"237","220","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,"BOSS","2022-05_PtCloates_Naked-BOSS_220",0,"Lethrinidae Gymnocranius sp1_BOSS",20220525,NA,"Point Cloates",80.8,"Yes",0,0,2,25,10,0.30188679245283,53,1.33333333333333,0.570265948512201,0,90,72.9664840698242,0.601919255977551,270.950599285824,-0.0456390380859375,2.04884719848633,5.79152679443359,5.03683996200562,-78.0033264160156,0.69811320754717,NA,NA
"238","220","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,"BOSS","2022-05_PtCloates_Naked-BOSS_220",0,"Lethrinidae Lethrinus miniatus_BOSS",20220525,NA,"Point Cloates",80.8,"Yes",0,0,2,25,10,0.30188679245283,53,1.33333333333333,0.570265948512201,0,90,72.9664840698242,0.601919255977551,270.950599285824,-0.0456390380859375,2.04884719848633,5.79152679443359,5.03683996200562,-78.0033264160156,0.69811320754717,NA,NA
"239","220","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,"BOSS","2022-05_PtCloates_Naked-BOSS_220",1,"Nemipteridae Pentapodus nagasakiensis_BOSS",20220525,NA,"Point Cloates",80.8,"Yes",0,0,2,25,10,0.30188679245283,53,1.33333333333333,0.570265948512201,0,90,72.9664840698242,0.601919255977551,270.950599285824,-0.0456390380859375,2.04884719848633,5.79152679443359,5.03683996200562,-78.0033264160156,0.69811320754717,NA,NA
"240","220","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,"BOSS","2022-05_PtCloates_Naked-BOSS_220",0,"Pinguipedidae Parapercis nebulosa_BOSS",20220525,NA,"Point Cloates",80.8,"Yes",0,0,2,25,10,0.30188679245283,53,1.33333333333333,0.570265948512201,0,90,72.9664840698242,0.601919255977551,270.950599285824,-0.0456390380859375,2.04884719848633,5.79152679443359,5.03683996200562,-78.0033264160156,0.69811320754717,NA,NA
"241","221","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,"BOSS","2022-05_PtCloates_Naked-BOSS_221",4,"Lethrinidae Gymnocranius sp1_BOSS",20220519,NA,"Point Cloates",78.4,"Yes",0,0,0,0,0,1,80,0.0172413793103448,0.131306432859723,0,47,72.7642440795898,0.59584211973802,293.115450819684,-0.215802192687988,2.22062587738037,7.45479583740234,17.0396213531494,-89.8038635253906,0,NA,NA
"242","221","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,"BOSS","2022-05_PtCloates_Naked-BOSS_221",0,"Lethrinidae Lethrinus miniatus_BOSS",20220519,NA,"Point Cloates",78.4,"Yes",0,0,0,0,0,1,80,0.0172413793103448,0.131306432859723,0,47,72.7642440795898,0.59584211973802,293.115450819684,-0.215802192687988,2.22062587738037,7.45479583740234,17.0396213531494,-89.8038635253906,0,NA,NA
"243","221","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,"BOSS","2022-05_PtCloates_Naked-BOSS_221",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20220519,NA,"Point Cloates",78.4,"Yes",0,0,0,0,0,1,80,0.0172413793103448,0.131306432859723,0,47,72.7642440795898,0.59584211973802,293.115450819684,-0.215802192687988,2.22062587738037,7.45479583740234,17.0396213531494,-89.8038635253906,0,NA,NA
"244","221","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,"BOSS","2022-05_PtCloates_Naked-BOSS_221",0,"Pinguipedidae Parapercis nebulosa_BOSS",20220519,NA,"Point Cloates",78.4,"Yes",0,0,0,0,0,1,80,0.0172413793103448,0.131306432859723,0,47,72.7642440795898,0.59584211973802,293.115450819684,-0.215802192687988,2.22062587738037,7.45479583740234,17.0396213531494,-89.8038635253906,0,NA,NA
"245","222","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,"BOSS","2022-05_PtCloates_Naked-BOSS_222",0,"Lethrinidae Gymnocranius sp1_BOSS",20220526,NA,"Point Cloates",78.2,"Yes",0,0,0,0,0,1,59,0.025,0.158113883008419,0,104,79.859619140625,0.91272244557935,303.530737287418,0.508294105529785,3.12004375457764,12.119514465332,-7.62938690185547,-72.2302322387695,0,NA,NA
"246","222","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,"BOSS","2022-05_PtCloates_Naked-BOSS_222",0,"Lethrinidae Lethrinus miniatus_BOSS",20220526,NA,"Point Cloates",78.2,"Yes",0,0,0,0,0,1,59,0.025,0.158113883008419,0,104,79.859619140625,0.91272244557935,303.530737287418,0.508294105529785,3.12004375457764,12.119514465332,-7.62938690185547,-72.2302322387695,0,NA,NA
"247","222","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,"BOSS","2022-05_PtCloates_Naked-BOSS_222",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20220526,NA,"Point Cloates",78.2,"Yes",0,0,0,0,0,1,59,0.025,0.158113883008419,0,104,79.859619140625,0.91272244557935,303.530737287418,0.508294105529785,3.12004375457764,12.119514465332,-7.62938690185547,-72.2302322387695,0,NA,NA
"248","222","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,"BOSS","2022-05_PtCloates_Naked-BOSS_222",0,"Pinguipedidae Parapercis nebulosa_BOSS",20220526,NA,"Point Cloates",78.2,"Yes",0,0,0,0,0,1,59,0.025,0.158113883008419,0,104,79.859619140625,0.91272244557935,303.530737287418,0.508294105529785,3.12004375457764,12.119514465332,-7.62938690185547,-72.2302322387695,0,NA,NA
"249","223","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_Naked-BOSS",-22.7188,113.5517,"BOSS","2022-05_PtCloates_Naked-BOSS_223",0,"Lethrinidae Gymnocranius sp1_BOSS",20220525,NA,"Point Cloates",80.5,"Yes",0,0,0,1,0,0.984375,64,0.025,0.158113883008419,0,84,77.073860168457,0.727507828156334,276.910761613029,0.326672554016113,2.53015804290771,7.50768280029297,8.39892768859863,-85.472785949707,0.015625,NA,NA
"250","223","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_Naked-BOSS",-22.7188,113.5517,"BOSS","2022-05_PtCloates_Naked-BOSS_223",0,"Lethrinidae Lethrinus miniatus_BOSS",20220525,NA,"Point Cloates",80.5,"Yes",0,0,0,1,0,0.984375,64,0.025,0.158113883008419,0,84,77.073860168457,0.727507828156334,276.910761613029,0.326672554016113,2.53015804290771,7.50768280029297,8.39892768859863,-85.472785949707,0.015625,NA,NA
"251","223","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_Naked-BOSS",-22.7188,113.5517,"BOSS","2022-05_PtCloates_Naked-BOSS_223",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20220525,NA,"Point Cloates",80.5,"Yes",0,0,0,1,0,0.984375,64,0.025,0.158113883008419,0,84,77.073860168457,0.727507828156334,276.910761613029,0.326672554016113,2.53015804290771,7.50768280029297,8.39892768859863,-85.472785949707,0.015625,NA,NA
"252","223","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_Naked-BOSS",-22.7188,113.5517,"BOSS","2022-05_PtCloates_Naked-BOSS_223",0,"Pinguipedidae Parapercis nebulosa_BOSS",20220525,NA,"Point Cloates",80.5,"Yes",0,0,0,1,0,0.984375,64,0.025,0.158113883008419,0,84,77.073860168457,0.727507828156334,276.910761613029,0.326672554016113,2.53015804290771,7.50768280029297,8.39892768859863,-85.472785949707,0.015625,NA,NA
