"","unique_id","sample","method","response","number","latitude","longitude","date","site","location","depth","successful.count","rock","broad.hydroids","broad.invertebrate.complex","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","campaignid","broad.bryozoa","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","status"
"341","2022-05_PtCloates_stereo-BRUVS_39","39","BRUV","total.abundance",30,-22.7105,113.5539,20220522,NA,"Point Cloates",78.9,"Yes",0,0,3,6,11,0.354838709677419,31,1.85,1.13670808176853,"2022-05_PtCloates_stereo-BRUVS",0,176,74.9775009155273,0.652433859744189,274.656629826506,0.485797882080078,2.23007392883301,6.51311492919922,6.79070711135864,-81.7682113647461,0.645161290322581,NA
"342","2022-05_PtCloates_stereo-BRUVS_39","39","BRUV","species.richness",13,-22.7105,113.5539,20220522,NA,"Point Cloates",78.9,"Yes",0,0,3,6,11,0.354838709677419,31,1.85,1.13670808176853,"2022-05_PtCloates_stereo-BRUVS",0,176,74.9775009155273,0.652433859744189,274.656629826506,0.485797882080078,2.23007392883301,6.51311492919922,6.79070711135864,-81.7682113647461,0.645161290322581,NA
"343","2022-05_PtCloates_stereo-BRUVS_4","4","BRUV","total.abundance",27,-22.7337,113.5555,20220520,NA,"Point Cloates",73.9,"Yes",0,0,1,2,0,0.921052631578947,38,0.2,0.406838102172486,"2022-05_PtCloates_stereo-BRUVS",0,162,68.7601013183594,0.454407475407255,291.164531247144,0.258323669433594,1.63177108764648,5.37396240234375,8.98215675354004,-77.7422561645508,0.0789473684210526,NA
"344","2022-05_PtCloates_stereo-BRUVS_4","4","BRUV","species.richness",13,-22.7337,113.5555,20220520,NA,"Point Cloates",73.9,"Yes",0,0,1,2,0,0.921052631578947,38,0.2,0.406838102172486,"2022-05_PtCloates_stereo-BRUVS",0,162,68.7601013183594,0.454407475407255,291.164531247144,0.258323669433594,1.63177108764648,5.37396240234375,8.98215675354004,-77.7422561645508,0.0789473684210526,NA
"345","2022-05_PtCloates_stereo-BRUVS_40","40","BRUV","total.abundance",41,-22.7522,113.5444,20220520,NA,"Point Cloates",84.1,"Yes",0,1,0,1,0,0.931034482758621,29,0.08,0.276887462097269,"2022-05_PtCloates_stereo-BRUVS",0,147,77.0604248046875,0.589541930028907,283.611301042319,0.606008529663086,2.09985160827637,6.19866943359375,20.2173385620117,-97.2777633666992,0.0689655172413793,NA
"346","2022-05_PtCloates_stereo-BRUVS_40","40","BRUV","species.richness",16,-22.7522,113.5444,20220520,NA,"Point Cloates",84.1,"Yes",0,1,0,1,0,0.931034482758621,29,0.08,0.276887462097269,"2022-05_PtCloates_stereo-BRUVS",0,147,77.0604248046875,0.589541930028907,283.611301042319,0.606008529663086,2.09985160827637,6.19866943359375,20.2173385620117,-97.2777633666992,0.0689655172413793,NA
"347","2022-05_PtCloates_stereo-BRUVS_41","41","BRUV","total.abundance",41,-22.7154,113.5479,20220522,NA,"Point Cloates",89.7,"Yes",0,0,1,3,2,0.8125,32,0.32,0.476095228569523,"2022-05_PtCloates_stereo-BRUVS",0,174,81.2838821411133,0.822492339564541,276.246856356284,-0.114743232727051,2.82443523406982,8.37569427490234,8.55939102172852,-89.8432769775391,0.1875,NA
"348","2022-05_PtCloates_stereo-BRUVS_41","41","BRUV","species.richness",10,-22.7154,113.5479,20220522,NA,"Point Cloates",89.7,"Yes",0,0,1,3,2,0.8125,32,0.32,0.476095228569523,"2022-05_PtCloates_stereo-BRUVS",0,174,81.2838821411133,0.822492339564541,276.246856356284,-0.114743232727051,2.82443523406982,8.37569427490234,8.55939102172852,-89.8432769775391,0.1875,NA
"349","2022-05_PtCloates_stereo-BRUVS_42","42","BRUV","total.abundance",37,-22.6952,113.5537,20220522,NA,"Point Cloates",92.3,"Yes",0,1,0,3,0,0.894736842105263,38,0.12,0.33166247903554,"2022-05_PtCloates_stereo-BRUVS",0,183,82.831657409668,1.48162419088138,304.725045917822,0.418788909912109,5.09414672851562,18.5476455688477,1.04734480381012,-83.8790054321289,0.105263157894737,NA
"350","2022-05_PtCloates_stereo-BRUVS_42","42","BRUV","species.richness",8,-22.6952,113.5537,20220522,NA,"Point Cloates",92.3,"Yes",0,1,0,3,0,0.894736842105263,38,0.12,0.33166247903554,"2022-05_PtCloates_stereo-BRUVS",0,183,82.831657409668,1.48162419088138,304.725045917822,0.418788909912109,5.09414672851562,18.5476455688477,1.04734480381012,-83.8790054321289,0.105263157894737,NA
"351","2022-05_PtCloates_stereo-BRUVS_43","43","BRUV","total.abundance",52,-22.7328,113.5589,20220522,NA,"Point Cloates",70.6,"Yes",0,0,0,2,2,0.857142857142857,28,0.5,0.760885910252682,"2022-05_PtCloates_stereo-BRUVS",0,163,67.2314147949219,0.358856067060351,296.593163376229,0.0514554977416992,1.2715368270874,4.41099548339844,6.82806015014648,-74.0594711303711,0.142857142857143,NA
"352","2022-05_PtCloates_stereo-BRUVS_43","43","BRUV","species.richness",16,-22.7328,113.5589,20220522,NA,"Point Cloates",70.6,"Yes",0,0,0,2,2,0.857142857142857,28,0.5,0.760885910252682,"2022-05_PtCloates_stereo-BRUVS",0,163,67.2314147949219,0.358856067060351,296.593163376229,0.0514554977416992,1.2715368270874,4.41099548339844,6.82806015014648,-74.0594711303711,0.142857142857143,NA
"353","2022-05_PtCloates_stereo-BRUVS_44","44","BRUV","total.abundance",37,-22.7482,113.549,20220520,NA,"Point Cloates",79.4,"Yes",0,0,0,0,0,1,32,0.04,0.2,"2022-05_PtCloates_stereo-BRUVS",0,150,73.5436096191406,0.538418271523051,282.373300594863,-0.103682518005371,1.87421894073486,5.78757476806641,16.147668838501,-89.691276550293,0,NA
"354","2022-05_PtCloates_stereo-BRUVS_44","44","BRUV","species.richness",13,-22.7482,113.549,20220520,NA,"Point Cloates",79.4,"Yes",0,0,0,0,0,1,32,0.04,0.2,"2022-05_PtCloates_stereo-BRUVS",0,150,73.5436096191406,0.538418271523051,282.373300594863,-0.103682518005371,1.87421894073486,5.78757476806641,16.147668838501,-89.691276550293,0,NA
"355","2022-05_PtCloates_stereo-BRUVS_45","45","BRUV","total.abundance",75,-22.7602,113.5432,20220520,NA,"Point Cloates",81.8,"Yes",0,1,1,5,3,0.67741935483871,31,1,0.645497224367903,"2022-05_PtCloates_stereo-BRUVS",0,142,74.7003631591797,0.582956047798286,291.044714964582,0.525314331054688,2.02758026123047,6.92666625976562,22.7171726226807,-97.4175338745117,0.32258064516129,NA
"356","2022-05_PtCloates_stereo-BRUVS_45","45","BRUV","species.richness",22,-22.7602,113.5432,20220520,NA,"Point Cloates",81.8,"Yes",0,1,1,5,3,0.67741935483871,31,1,0.645497224367903,"2022-05_PtCloates_stereo-BRUVS",0,142,74.7003631591797,0.582956047798286,291.044714964582,0.525314331054688,2.02758026123047,6.92666625976562,22.7171726226807,-97.4175338745117,0.32258064516129,NA
"357","2022-05_PtCloates_stereo-BRUVS_46","46","BRUV","total.abundance",24,-22.693,113.5605,20220522,NA,"Point Cloates",79.5,"Yes",0,2,2,24,3,0.225,40,1.93333333333333,0.980265035707122,"2022-05_PtCloates_stereo-BRUVS",0,190,74.5397720336914,0.963684916167931,321.904737028515,-0.379551887512207,3.39414310455322,12.8181686401367,-3.33585095405579,-71.2039184570312,0.775,NA
"358","2022-05_PtCloates_stereo-BRUVS_46","46","BRUV","species.richness",13,-22.693,113.5605,20220522,NA,"Point Cloates",79.5,"Yes",0,2,2,24,3,0.225,40,1.93333333333333,0.980265035707122,"2022-05_PtCloates_stereo-BRUVS",0,190,74.5397720336914,0.963684916167931,321.904737028515,-0.379551887512207,3.39414310455322,12.8181686401367,-3.33585095405579,-71.2039184570312,0.775,NA
"359","2022-05_PtCloates_stereo-BRUVS_47","47","BRUV","total.abundance",83,-22.6999,113.5592,20220522,NA,"Point Cloates",80.8,"Yes",0,0,1,0,0,0.96969696969697,33,0.04,0.2,"2022-05_PtCloates_stereo-BRUVS",0,185,70.5679550170898,0.599216317350149,280.411077195645,0.325216293334961,2.10306930541992,6.653564453125,3.76909780502319,-74.3370513916016,0.0303030303030303,NA
"360","2022-05_PtCloates_stereo-BRUVS_47","47","BRUV","species.richness",23,-22.6999,113.5592,20220522,NA,"Point Cloates",80.8,"Yes",0,0,1,0,0,0.96969696969697,33,0.04,0.2,"2022-05_PtCloates_stereo-BRUVS",0,185,70.5679550170898,0.599216317350149,280.411077195645,0.325216293334961,2.10306930541992,6.653564453125,3.76909780502319,-74.3370513916016,0.0303030303030303,NA
"361","2022-05_PtCloates_stereo-BRUVS_48","48","BRUV","total.abundance",28,-22.696,113.5596,20220522,NA,"Point Cloates",80.2,"Yes",0,0,0,0,0,1,32,0,0,"2022-05_PtCloates_stereo-BRUVS",0,188,72.7985992431641,0.97634939523211,310.043703808375,1.63549041748047,3.65549087524414,12.974006652832,2.27565717697144,-75.0742568969727,0,NA
"362","2022-05_PtCloates_stereo-BRUVS_48","48","BRUV","species.richness",13,-22.696,113.5596,20220522,NA,"Point Cloates",80.2,"Yes",0,0,0,0,0,1,32,0,0,"2022-05_PtCloates_stereo-BRUVS",0,188,72.7985992431641,0.97634939523211,310.043703808375,1.63549041748047,3.65549087524414,12.974006652832,2.27565717697144,-75.0742568969727,0,NA
"363","2022-05_PtCloates_stereo-BRUVS_49","49","BRUV","total.abundance",0,-22.7309,113.5443,20220520,NA,"Point Cloates",89.5,"No",0,0,1,2,0,0.785714285714286,14,0.2,0.414039335605413,"2022-05_PtCloates_stereo-BRUVS",0,158,84.0210494995117,0.798320400644545,282.487949360803,0.165579795837402,2.82729244232178,8.85317993164062,13.4010334014893,-97.4220809936523,0.214285714285714,NA
"364","2022-05_PtCloates_stereo-BRUVS_49","49","BRUV","species.richness",0,-22.7309,113.5443,20220520,NA,"Point Cloates",89.5,"No",0,0,1,2,0,0.785714285714286,14,0.2,0.414039335605413,"2022-05_PtCloates_stereo-BRUVS",0,158,84.0210494995117,0.798320400644545,282.487949360803,0.165579795837402,2.82729244232178,8.85317993164062,13.4010334014893,-97.4220809936523,0.214285714285714,NA
"365","2022-05_PtCloates_stereo-BRUVS_5","5","BRUV","total.abundance",28,-22.7218,113.5506,20220522,NA,"Point Cloates",81.9,"Yes",0,2,2,1,1,0.837837837837838,37,0.214285714285714,0.417855447018672,"2022-05_PtCloates_stereo-BRUVS",0,170,76.7877502441406,0.722166548228501,278.716543080746,0.0834312438964844,2.51445579528809,7.61016845703125,8.58411979675293,-85.3718719482422,0.162162162162162,NA
"366","2022-05_PtCloates_stereo-BRUVS_5","5","BRUV","species.richness",13,-22.7218,113.5506,20220522,NA,"Point Cloates",81.9,"Yes",0,2,2,1,1,0.837837837837838,37,0.214285714285714,0.417855447018672,"2022-05_PtCloates_stereo-BRUVS",0,170,76.7877502441406,0.722166548228501,278.716543080746,0.0834312438964844,2.51445579528809,7.61016845703125,8.58411979675293,-85.3718719482422,0.162162162162162,NA
"367","2022-05_PtCloates_stereo-BRUVS_50","50","BRUV","total.abundance",32,-22.7173,113.5528,20220522,NA,"Point Cloates",81.9,"Yes",0,0,2,0,3,0.857142857142857,35,0.56,0.506622805119022,"2022-05_PtCloates_stereo-BRUVS",0,173,74.567497253418,0.598560591021988,277.086991833288,0.235849380493164,2.09148788452148,6.31320190429688,6.89075374603271,-81.458251953125,0.142857142857143,NA
"368","2022-05_PtCloates_stereo-BRUVS_50","50","BRUV","species.richness",18,-22.7173,113.5528,20220522,NA,"Point Cloates",81.9,"Yes",0,0,2,0,3,0.857142857142857,35,0.56,0.506622805119022,"2022-05_PtCloates_stereo-BRUVS",0,173,74.567497253418,0.598560591021988,277.086991833288,0.235849380493164,2.09148788452148,6.31320190429688,6.89075374603271,-81.458251953125,0.142857142857143,NA
"369","2022-05_PtCloates_stereo-BRUVS_51","51","BRUV","total.abundance",45,-22.69,113.5609,20220522,NA,"Point Cloates",79.4,"Yes",0,0,0,10,5,0.594594594594595,37,1.16,0.8,"2022-05_PtCloates_stereo-BRUVS",0,193,77.8889846801758,0.907276586315289,311.770545558695,-0.427116394042969,3.18288421630859,12.3326568603516,-6.2061128616333,-71.6828689575195,0.405405405405405,NA
"370","2022-05_PtCloates_stereo-BRUVS_51","51","BRUV","species.richness",19,-22.69,113.5609,20220522,NA,"Point Cloates",79.4,"Yes",0,0,0,10,5,0.594594594594595,37,1.16,0.8,"2022-05_PtCloates_stereo-BRUVS",0,193,77.8889846801758,0.907276586315289,311.770545558695,-0.427116394042969,3.18288421630859,12.3326568603516,-6.2061128616333,-71.6828689575195,0.405405405405405,NA
"371","2022-05_PtCloates_stereo-BRUVS_52","52","BRUV","total.abundance",25,-22.7635,113.5348,20220520,NA,"Point Cloates",91,"Yes",0,2,2,1,1,0.8,30,0.291666666666667,0.464305621487537,"2022-05_PtCloates_stereo-BRUVS",0,140,85.0333862304688,0.74507776366466,276.054188869967,-0.256486892700195,2.63635635375977,8.28347015380859,27.4680137634277,-112.501403808594,0.2,NA
"372","2022-05_PtCloates_stereo-BRUVS_52","52","BRUV","species.richness",15,-22.7635,113.5348,20220520,NA,"Point Cloates",91,"Yes",0,2,2,1,1,0.8,30,0.291666666666667,0.464305621487537,"2022-05_PtCloates_stereo-BRUVS",0,140,85.0333862304688,0.74507776366466,276.054188869967,-0.256486892700195,2.63635635375977,8.28347015380859,27.4680137634277,-112.501403808594,0.2,NA
"373","2022-05_PtCloates_stereo-BRUVS_53","53","BRUV","total.abundance",34,-22.6839,113.5636,20220526,NA,"Point Cloates",78.2,"Yes",0,5,0,6,18,0.0333333333333333,30,2,0.666666666666667,"2022-05_PtCloates_stereo-BRUVS",0,198,80.8049697875977,0.8457696179968,292.089583524652,0.00375556945800781,3.0037841796875,10.4301300048828,-11.7048454284668,-69.1001281738281,0.966666666666667,NA
"374","2022-05_PtCloates_stereo-BRUVS_53","53","BRUV","species.richness",13,-22.6839,113.5636,20220526,NA,"Point Cloates",78.2,"Yes",0,5,0,6,18,0.0333333333333333,30,2,0.666666666666667,"2022-05_PtCloates_stereo-BRUVS",0,198,80.8049697875977,0.8457696179968,292.089583524652,0.00375556945800781,3.0037841796875,10.4301300048828,-11.7048454284668,-69.1001281738281,0.966666666666667,NA
"375","2022-05_PtCloates_stereo-BRUVS_54","54","BRUV","total.abundance",15,-22.7654,113.5392,20220520,NA,"Point Cloates",83.1,"Yes",0,0,0,2,1,0.884615384615385,26,0.478260869565217,0.510753918455249,"2022-05_PtCloates_stereo-BRUVS",0,139,79.6699981689453,0.593030467330739,293.241813556023,-1.0897855758667,2.1430025100708,6.24996948242188,25.0873565673828,-104.757354736328,0.115384615384615,NA
"376","2022-05_PtCloates_stereo-BRUVS_54","54","BRUV","species.richness",11,-22.7654,113.5392,20220520,NA,"Point Cloates",83.1,"Yes",0,0,0,2,1,0.884615384615385,26,0.478260869565217,0.510753918455249,"2022-05_PtCloates_stereo-BRUVS",0,139,79.6699981689453,0.593030467330739,293.241813556023,-1.0897855758667,2.1430025100708,6.24996948242188,25.0873565673828,-104.757354736328,0.115384615384615,NA
"377","2022-05_PtCloates_stereo-BRUVS_55","55","BRUV","total.abundance",33,-22.7564,113.529,20220520,NA,"Point Cloates",89.1,"Yes",0,0,1,7,10,0.4375,32,1.1304347826087,0.45769658728016,"2022-05_PtCloates_stereo-BRUVS",0,144,92.5276947021484,0.729012477029685,279.456483524867,0.283512115478516,2.56309127807617,7.53408050537109,28.6352100372314,-121.162902832031,0.5625,NA
"378","2022-05_PtCloates_stereo-BRUVS_55","55","BRUV","species.richness",12,-22.7564,113.529,20220520,NA,"Point Cloates",89.1,"Yes",0,0,1,7,10,0.4375,32,1.1304347826087,0.45769658728016,"2022-05_PtCloates_stereo-BRUVS",0,144,92.5276947021484,0.729012477029685,279.456483524867,0.283512115478516,2.56309127807617,7.53408050537109,28.6352100372314,-121.162902832031,0.5625,NA
"379","2022-05_PtCloates_stereo-BRUVS_56","56","BRUV","total.abundance",66,-22.7534,113.5302,20220520,NA,"Point Cloates",99.8,"Yes",0,0,0,0,2,0.9375,32,0.08,0.276887462097269,"2022-05_PtCloates_stereo-BRUVS",0,145,89.762565612793,0.625984302857735,283.115856072894,0.703031539916992,2.21840858459473,6.91551208496094,27.409854888916,-117.172416687012,0.0625,NA
"380","2022-05_PtCloates_stereo-BRUVS_56","56","BRUV","species.richness",12,-22.7534,113.5302,20220520,NA,"Point Cloates",99.8,"Yes",0,0,0,0,2,0.9375,32,0.08,0.276887462097269,"2022-05_PtCloates_stereo-BRUVS",0,145,89.762565612793,0.625984302857735,283.115856072894,0.703031539916992,2.21840858459473,6.91551208496094,27.409854888916,-117.172416687012,0.0625,NA
"381","2022-05_PtCloates_stereo-BRUVS_57","57","BRUV","total.abundance",14,-22.6751,113.561,20220526,NA,"Point Cloates",88.2,"Yes",0,0,0,18,7,0.21875,32,1.8,0.695852373938459,"2022-05_PtCloates_stereo-BRUVS",0,195,89.3179397583008,1.02138240247248,281.007399238161,-0.495477676391602,3.61158180236816,10.2959594726562,-13.2102823257446,-76.1076583862305,0.78125,NA
"382","2022-05_PtCloates_stereo-BRUVS_57","57","BRUV","species.richness",6,-22.6751,113.561,20220526,NA,"Point Cloates",88.2,"Yes",0,0,0,18,7,0.21875,32,1.8,0.695852373938459,"2022-05_PtCloates_stereo-BRUVS",0,195,89.3179397583008,1.02138240247248,281.007399238161,-0.495477676391602,3.61158180236816,10.2959594726562,-13.2102823257446,-76.1076583862305,0.78125,NA
"383","2022-05_PtCloates_stereo-BRUVS_58","58","BRUV","total.abundance",73,-22.7056,113.5502,20220522,NA,"Point Cloates",90.9,"Yes",0,1,0,3,0,0.851851851851852,27,0.25,0.444261658319319,"2022-05_PtCloates_stereo-BRUVS",0,179,79.2675857543945,0.823565183651878,275.654076942645,0.0431652069091797,2.84984397888184,8.32405090332031,7.32804203033447,-86.5956268310547,0.148148148148148,NA
"384","2022-05_PtCloates_stereo-BRUVS_58","58","BRUV","species.richness",14,-22.7056,113.5502,20220522,NA,"Point Cloates",90.9,"Yes",0,1,0,3,0,0.851851851851852,27,0.25,0.444261658319319,"2022-05_PtCloates_stereo-BRUVS",0,179,79.2675857543945,0.823565183651878,275.654076942645,0.0431652069091797,2.84984397888184,8.32405090332031,7.32804203033447,-86.5956268310547,0.148148148148148,NA
"385","2022-05_PtCloates_stereo-BRUVS_59","59","BRUV","total.abundance",52,-22.7437,113.5452,20220520,NA,"Point Cloates",83.5,"Yes",0,2,2,1,3,0.724137931034483,29,0.5,0.510753918455249,"2022-05_PtCloates_stereo-BRUVS",0,153,76.598258972168,0.614093782456677,278.700106014441,0.298365592956543,2.13369083404541,6.49835968017578,16.7190818786621,-93.3173370361328,0.275862068965517,NA
"386","2022-05_PtCloates_stereo-BRUVS_59","59","BRUV","species.richness",21,-22.7437,113.5452,20220520,NA,"Point Cloates",83.5,"Yes",0,2,2,1,3,0.724137931034483,29,0.5,0.510753918455249,"2022-05_PtCloates_stereo-BRUVS",0,153,76.598258972168,0.614093782456677,278.700106014441,0.298365592956543,2.13369083404541,6.49835968017578,16.7190818786621,-93.3173370361328,0.275862068965517,NA
"387","2022-05_PtCloates_stereo-BRUVS_6","6","BRUV","total.abundance",38,-22.7459,113.5531,20220520,NA,"Point Cloates",74.3,"Yes",0,0,0,0,0,1,29,0,0,"2022-05_PtCloates_stereo-BRUVS",0,152,69.060302734375,0.488923437641363,280.02379137373,0.197895050048828,1.73542785644531,4.77818298339844,13.1987152099609,-82.2590179443359,0,NA
"388","2022-05_PtCloates_stereo-BRUVS_6","6","BRUV","species.richness",13,-22.7459,113.5531,20220520,NA,"Point Cloates",74.3,"Yes",0,0,0,0,0,1,29,0,0,"2022-05_PtCloates_stereo-BRUVS",0,152,69.060302734375,0.488923437641363,280.02379137373,0.197895050048828,1.73542785644531,4.77818298339844,13.1987152099609,-82.2590179443359,0,NA
"389","2022-05_PtCloates_stereo-BRUVS_60","60","BRUV","total.abundance",98,-22.7516,113.5386,20220520,NA,"Point Cloates",91,"Yes",0,0,0,2,2,0.833333333333333,24,0.5,0.606976978666884,"2022-05_PtCloates_stereo-BRUVS",0,148,83.6494598388672,0.670439656811744,274.92800941673,-0.333907127380371,2.29814052581787,6.57722473144531,21.4203472137451,-105.069808959961,0.166666666666667,NA
"390","2022-05_PtCloates_stereo-BRUVS_60","60","BRUV","species.richness",16,-22.7516,113.5386,20220520,NA,"Point Cloates",91,"Yes",0,0,0,2,2,0.833333333333333,24,0.5,0.606976978666884,"2022-05_PtCloates_stereo-BRUVS",0,148,83.6494598388672,0.670439656811744,274.92800941673,-0.333907127380371,2.29814052581787,6.57722473144531,21.4203472137451,-105.069808959961,0.166666666666667,NA
"391","2022-05_PtCloates_stereo-BRUVS_61","61","BRUV","total.abundance",15,-22.6779,113.5654,20220526,NA,"Point Cloates",79.8,"Yes",0,1,1,11,0,0.580645161290323,31,0.916666666666667,0.775531608229039,"2022-05_PtCloates_stereo-BRUVS",0,197,79.092903137207,0.889217651274945,279.709020453082,0.19163703918457,3.05923843383789,9.37513732910156,-12.9283008575439,-66.1646041870117,0.419354838709677,NA
"392","2022-05_PtCloates_stereo-BRUVS_61","61","BRUV","species.richness",7,-22.6779,113.5654,20220526,NA,"Point Cloates",79.8,"Yes",0,1,1,11,0,0.580645161290323,31,0.916666666666667,0.775531608229039,"2022-05_PtCloates_stereo-BRUVS",0,197,79.092903137207,0.889217651274945,279.709020453082,0.19163703918457,3.05923843383789,9.37513732910156,-12.9283008575439,-66.1646041870117,0.419354838709677,NA
"393","2022-05_PtCloates_stereo-BRUVS_62","62","BRUV","total.abundance",24,-22.7375,113.542,20220520,NA,"Point Cloates",90.1,"Yes",0,0,1,4,8,0.657894736842105,38,0.739130434782609,0.688700443150182,"2022-05_PtCloates_stereo-BRUVS",0,156,83.8419952392578,0.677866830408193,292.502972049002,0.186274528503418,2.42430591583252,8.39495086669922,17.4736671447754,-101.31566619873,0.342105263157895,NA
"394","2022-05_PtCloates_stereo-BRUVS_62","62","BRUV","species.richness",10,-22.7375,113.542,20220520,NA,"Point Cloates",90.1,"Yes",0,0,1,4,8,0.657894736842105,38,0.739130434782609,0.688700443150182,"2022-05_PtCloates_stereo-BRUVS",0,156,83.8419952392578,0.677866830408193,292.502972049002,0.186274528503418,2.42430591583252,8.39495086669922,17.4736671447754,-101.31566619873,0.342105263157895,NA
"395","2022-05_PtCloates_stereo-BRUVS_63","63","BRUV","total.abundance",15,-22.6744,113.5666,20220526,NA,"Point Cloates",81.1,"Yes",0,1,0,3,0,0.84,25,0.318181818181818,0.476731294622796,"2022-05_PtCloates_stereo-BRUVS",0,196,80.6893920898438,0.961887707670935,280.626241703402,0.232696533203125,3.40553665161133,10.0945358276367,-12.762601852417,-67.9267883300781,0.16,NA
"396","2022-05_PtCloates_stereo-BRUVS_63","63","BRUV","species.richness",7,-22.6744,113.5666,20220526,NA,"Point Cloates",81.1,"Yes",0,1,0,3,0,0.84,25,0.318181818181818,0.476731294622796,"2022-05_PtCloates_stereo-BRUVS",0,196,80.6893920898438,0.961887707670935,280.626241703402,0.232696533203125,3.40553665161133,10.0945358276367,-12.762601852417,-67.9267883300781,0.16,NA
"397","2022-05_PtCloates_stereo-BRUVS_64","64","BRUV","total.abundance",39,-22.7343,113.5508,20220520,NA,"Point Cloates",79.2,"Yes",0,0,1,4,1,0.8125,32,0.44,0.506622805119022,"2022-05_PtCloates_stereo-BRUVS",0,160,74.0769119262695,0.668145711623484,285.428643780015,-0.195757865905762,2.39053821563721,7.28445434570312,11.2678279876709,-85.3447418212891,0.1875,NA
"398","2022-05_PtCloates_stereo-BRUVS_64","64","BRUV","species.richness",19,-22.7343,113.5508,20220520,NA,"Point Cloates",79.2,"Yes",0,0,1,4,1,0.8125,32,0.44,0.506622805119022,"2022-05_PtCloates_stereo-BRUVS",0,160,74.0769119262695,0.668145711623484,285.428643780015,-0.195757865905762,2.39053821563721,7.28445434570312,11.2678279876709,-85.3447418212891,0.1875,NA
"399","2022-05_PtCloates_stereo-BRUVS_7","7","BRUV","total.abundance",29,-22.7574,113.5382,20220520,NA,"Point Cloates",89.3,"Yes",0,1,1,0,1,0.909090909090909,33,0.12,0.33166247903554,"2022-05_PtCloates_stereo-BRUVS",0,143,81.3750076293945,0.574421746335714,298.232004321277,-0.423488616943359,2.08941459655762,7.23994445800781,23.5441398620605,-104.919151306152,0.0909090909090909,NA
"400","2022-05_PtCloates_stereo-BRUVS_7","7","BRUV","species.richness",13,-22.7574,113.5382,20220520,NA,"Point Cloates",89.3,"Yes",0,1,1,0,1,0.909090909090909,33,0.12,0.33166247903554,"2022-05_PtCloates_stereo-BRUVS",0,143,81.3750076293945,0.574421746335714,298.232004321277,-0.423488616943359,2.08941459655762,7.23994445800781,23.5441398620605,-104.919151306152,0.0909090909090909,NA
"401","2022-05_PtCloates_stereo-BRUVS_8","8","BRUV","total.abundance",40,-22.7298,113.5538,20220522,NA,"Point Cloates",76.4,"Yes",0,0,0,0,0,1,28,0,0,"2022-05_PtCloates_stereo-BRUVS",0,164,72.5127182006836,0.588809386917294,281.060568301988,0.119852066040039,2.08586120605469,6.12709045410156,8.82851982116699,-81.3412399291992,0,NA
"402","2022-05_PtCloates_stereo-BRUVS_8","8","BRUV","species.richness",10,-22.7298,113.5538,20220522,NA,"Point Cloates",76.4,"Yes",0,0,0,0,0,1,28,0,0,"2022-05_PtCloates_stereo-BRUVS",0,164,72.5127182006836,0.588809386917294,281.060568301988,0.119852066040039,2.08586120605469,6.12709045410156,8.82851982116699,-81.3412399291992,0,NA
"403","2022-05_PtCloates_stereo-BRUVS_9","9","BRUV","total.abundance",45,-22.6934,113.5571,20220522,NA,"Point Cloates",84.9,"Yes",0,0,1,2,0,0.914285714285714,35,0.2,0.408248290463863,"2022-05_PtCloates_stereo-BRUVS",0,189,81.5772552490234,1.42965516122184,306.607526948782,0.27348518371582,4.8843822479248,18.4683380126953,-1.63264286518097,-79.9446105957031,0.0857142857142857,NA
"404","2022-05_PtCloates_stereo-BRUVS_9","9","BRUV","species.richness",19,-22.6934,113.5571,20220522,NA,"Point Cloates",84.9,"Yes",0,0,1,2,0,0.914285714285714,35,0.2,0.408248290463863,"2022-05_PtCloates_stereo-BRUVS",0,189,81.5772552490234,1.42965516122184,306.607526948782,0.27348518371582,4.8843822479248,18.4683380126953,-1.63264286518097,-79.9446105957031,0.0857142857142857,NA
